,open,high,low,close,volume,date,hour
332,155.99,156.06,155.96,156.0,5644.0,2021-03-15 10:01:00,10:01:00
333,156.0,156.07,155.96,155.99,5173.0,2021-03-15 10:02:00,10:02:00
334,155.96,156.04,155.96,155.97,6946.0,2021-03-15 10:03:00,10:03:00
335,155.97,156.05,155.97,155.97,2742.0,2021-03-15 10:04:00,10:04:00
336,155.97,156.2,155.935,156.0,51044.0,2021-03-15 10:05:00,10:05:00
337,155.99,156.05,155.96,155.97,10655.0,2021-03-15 10:06:00,10:06:00
338,155.97,156.05,155.96,156.05,10670.0,2021-03-15 10:07:00,10:07:00
339,156.05,156.1,155.98,156.09,2990.0,2021-03-15 10:08:00,10:08:00
340,156.075,156.075,155.8632,155.88,14705.0,2021-03-15 10:09:00,10:09:00
341,155.87,156.0,155.87,155.95,15090.0,2021-03-15 10:10:00,10:10:00
342,155.95,156.05,155.915,156.0,13169.0,2021-03-15 10:11:00,10:11:00
343,155.94,156.08,155.94,156.08,11053.0,2021-03-15 10:12:00,10:12:00
344,155.98,156.03,155.955,155.96,11613.0,2021-03-15 10:13:00,10:13:00
345,155.96,156.05,155.945,155.98,15787.0,2021-03-15 10:14:00,10:14:00
346,155.97,156.02,155.93,155.99,6331.0,2021-03-15 10:15:00,10:15:00
347,155.99,156.0,155.93,156.0,11538.0,2021-03-15 10:16:00,10:16:00
348,155.96,156.06,155.93,155.982,22574.0,2021-03-15 10:17:00,10:17:00
349,156.04,156.06,155.97,155.98,6863.0,2021-03-15 10:18:00,10:18:00
350,155.96,156.02,155.95,156.01,8219.0,2021-03-15 10:19:00,10:19:00
351,155.979,156.01,155.96,156.0,14114.0,2021-03-15 10:20:00,10:20:00
352,155.97,155.99,155.56,155.67,22521.0,2021-03-15 10:21:00,10:21:00
353,155.5027,155.64,155.07,155.07,20991.0,2021-03-15 10:22:00,10:22:00
354,155.09,155.09,154.1,154.1,62013.0,2021-03-15 10:23:00,10:23:00
355,154.12,154.34,154.11,154.2,7876.0,2021-03-15 10:24:00,10:24:00
356,154.2227,154.7216,154.2227,154.67,9495.0,2021-03-15 10:25:00,10:25:00
357,154.67,155.09,154.6,154.97,9374.0,2021-03-15 10:26:00,10:26:00
358,154.945,155.0,154.8,154.9,3792.0,2021-03-15 10:27:00,10:27:00
359,154.83,155.05,154.62,155.05,4550.0,2021-03-15 10:28:00,10:28:00
360,154.9,154.9,154.6,154.62,4429.0,2021-03-15 10:29:00,10:29:00
361,154.66,154.89,154.66,154.84,5718.0,2021-03-15 10:30:00,10:30:00
362,154.8006,154.88,154.67,154.74,6189.0,2021-03-15 10:31:00,10:31:00
363,154.74,154.83,154.5,154.5,7203.0,2021-03-15 10:32:00,10:32:00
364,154.5,154.54,154.38,154.45,9536.0,2021-03-15 10:33:00,10:33:00
365,154.44,154.44,154.2501,154.2827,4975.0,2021-03-15 10:34:00,10:34:00
366,154.29,154.55,154.2498,154.49,10698.0,2021-03-15 10:35:00,10:35:00
367,154.49,154.55,154.39,154.5,4536.0,2021-03-15 10:36:00,10:36:00
368,154.5,154.55,154.41,154.41,2727.0,2021-03-15 10:37:00,10:37:00
369,154.41,154.75,154.22,154.57,25189.0,2021-03-15 10:38:00,10:38:00
370,154.675,154.8803,154.4,154.4976,24689.0,2021-03-15 10:39:00,10:39:00
371,154.645,155.2,154.4,155.1,12978.0,2021-03-15 10:40:00,10:40:00
372,154.92,155.57,154.92,155.22,12388.0,2021-03-15 10:41:00,10:41:00
373,155.3,155.91,155.2053,155.91,23116.0,2021-03-15 10:42:00,10:42:00
374,155.91,156.09,155.5,155.77,19981.0,2021-03-15 10:43:00,10:43:00
375,155.55,156.135,155.55,156.135,7700.0,2021-03-15 10:44:00,10:44:00
376,155.95,156.17,155.87,155.98,9229.0,2021-03-15 10:45:00,10:45:00
377,156.07,156.9,155.9,156.85,15297.0,2021-03-15 10:46:00,10:46:00
378,156.85,156.85,156.41,156.57,3677.0,2021-03-15 10:47:00,10:47:00
379,156.68,156.73,155.72,155.73,7609.0,2021-03-15 10:48:00,10:48:00
380,155.845,156.07,155.4,155.785,13190.0,2021-03-15 10:49:00,10:49:00
381,155.89,155.915,155.3304,155.5916,10503.0,2021-03-15 10:50:00,10:50:00
382,155.5056,155.7494,155.0,155.35,16228.0,2021-03-15 10:51:00,10:51:00
383,155.25,155.35,154.7201,154.7201,12010.0,2021-03-15 10:52:00,10:52:00
384,154.63,155.06,154.61,154.99,6938.0,2021-03-15 10:53:00,10:53:00
385,154.89,155.15,154.81,155.15,10134.0,2021-03-15 10:54:00,10:54:00
386,155.0324,155.05,154.76,154.99,7392.0,2021-03-15 10:55:00,10:55:00
387,154.83,154.83,154.5,154.5,2936.0,2021-03-15 10:56:00,10:56:00
388,154.51,154.63,154.35,154.584,4721.0,2021-03-15 10:57:00,10:57:00
389,154.45,154.61,154.34,154.53,7186.0,2021-03-15 10:58:00,10:58:00
390,154.54,154.61,154.3,154.3,17686.0,2021-03-15 10:59:00,10:59:00
391,154.31,154.48,154.2,154.2,11967.0,2021-03-15 11:00:00,11:00:00
392,154.41,154.47,154.2,154.46,4487.0,2021-03-15 11:01:00,11:01:00
393,154.42,154.68,154.42,154.6299,7433.0,2021-03-15 11:02:00,11:02:00
394,154.63,154.79,154.5,154.63,7450.0,2021-03-15 11:03:00,11:03:00
395,154.6,154.63,154.35,154.475,6278.0,2021-03-15 11:04:00,11:04:00
396,154.4,154.55,154.15,154.24,14262.0,2021-03-15 11:05:00,11:05:00
397,154.1,154.12,153.61,153.81,12561.0,2021-03-15 11:06:00,11:06:00
398,153.715,153.95,153.715,153.85,3815.0,2021-03-15 11:07:00,11:07:00
399,153.76,153.98,153.76,153.97,4688.0,2021-03-15 11:08:00,11:08:00
400,153.85,154.31,153.65,154.25,25610.0,2021-03-15 11:09:00,11:09:00
401,154.1,154.11,153.71,153.97,5202.0,2021-03-15 11:10:00,11:10:00
402,153.93,153.98,153.61,153.63,4848.0,2021-03-15 11:11:00,11:11:00
403,153.6278,153.83,153.61,153.62,7537.0,2021-03-15 11:12:00,11:12:00
404,153.61,153.75,153.595,153.65,4844.0,2021-03-15 11:13:00,11:13:00
405,153.57,153.73,153.56,153.7,3990.0,2021-03-15 11:14:00,11:14:00
406,153.65,153.98,153.56,153.65,15600.0,2021-03-15 11:15:00,11:15:00
407,153.63,153.63,153.5,153.5,1832.0,2021-03-15 11:16:00,11:16:00
408,153.48,153.7554,153.2,153.2,11157.0,2021-03-15 11:17:00,11:17:00
409,153.2051,153.41,153.2051,153.2496,3582.0,2021-03-15 11:18:00,11:18:00
410,153.23,153.34,153.0772,153.34,15816.0,2021-03-15 11:19:00,11:19:00
411,153.1335,153.37,153.03,153.26,7930.0,2021-03-15 11:20:00,11:20:00
412,153.08,153.24,152.95,153.1765,48587.0,2021-03-15 11:21:00,11:21:00
413,153.105,153.24,152.96,153.06,8036.0,2021-03-15 11:22:00,11:22:00
414,153.06,153.08,152.66,152.77,8832.0,2021-03-15 11:23:00,11:23:00
415,152.72,152.9,152.61,152.61,8212.0,2021-03-15 11:24:00,11:24:00
416,152.61,152.61,152.3,152.61,6865.0,2021-03-15 11:25:00,11:25:00
417,152.545,152.89,152.28,152.28,9122.0,2021-03-15 11:26:00,11:26:00
418,152.28,152.49,152.15,152.27,3558.0,2021-03-15 11:27:00,11:27:00
419,152.325,152.45,152.18,152.27,4793.0,2021-03-15 11:28:00,11:28:00
420,152.225,152.26,151.9369,152.0,21459.0,2021-03-15 11:29:00,11:29:00
421,152.0,152.1,151.88,152.0,12084.0,2021-03-15 11:30:00,11:30:00
422,151.89,152.1,151.63,151.63,8861.0,2021-03-15 11:31:00,11:31:00
423,151.6,151.7599,151.33,151.53,20206.0,2021-03-15 11:32:00,11:32:00
424,151.655,152.43,151.655,152.33,22605.0,2021-03-15 11:33:00,11:33:00
425,152.1227,152.3,152.06,152.07,6838.0,2021-03-15 11:34:00,11:34:00
426,152.155,152.16,151.58,151.8,5730.0,2021-03-15 11:35:00,11:35:00
427,151.833,151.98,151.61,151.695,5907.0,2021-03-15 11:36:00,11:36:00
428,151.61,151.72,151.46,151.5,5718.0,2021-03-15 11:37:00,11:37:00
429,151.5,151.73,151.5,151.645,7168.0,2021-03-15 11:38:00,11:38:00
430,151.71,151.86,151.6,151.6,7860.0,2021-03-15 11:39:00,11:39:00
431,151.61,151.89,151.54,151.87,3114.0,2021-03-15 11:40:00,11:40:00
432,151.87,151.9,151.5,151.6453,8115.0,2021-03-15 11:41:00,11:41:00
433,151.5,151.73,151.48,151.51,5821.0,2021-03-15 11:42:00,11:42:00
434,151.52,151.79,151.45,151.5299,3666.0,2021-03-15 11:43:00,11:43:00
435,151.44,151.54,151.3,151.53,7910.0,2021-03-15 11:44:00,11:44:00
436,151.5,151.5,151.18,151.18,5117.0,2021-03-15 11:45:00,11:45:00
437,151.21,151.23,151.06,151.12,7806.0,2021-03-15 11:46:00,11:46:00
438,151.2,151.28,151.07,151.07,9628.0,2021-03-15 11:47:00,11:47:00
439,151.06,151.2,150.51,151.135,49989.0,2021-03-15 11:48:00,11:48:00
440,151.33,151.46,150.94,151.35,24318.0,2021-03-15 11:49:00,11:49:00
441,151.405,151.63,151.32,151.4,15714.0,2021-03-15 11:50:00,11:50:00
442,151.4201,151.5765,151.01,151.215,8602.0,2021-03-15 11:51:00,11:51:00
443,151.13,151.3,150.9,150.9,5314.0,2021-03-15 11:52:00,11:52:00
444,150.9,150.9,150.5,150.52,8101.0,2021-03-15 11:53:00,11:53:00
445,150.64,150.82,150.53,150.77,2161.0,2021-03-15 11:54:00,11:54:00
446,150.71,150.83,150.27,150.285,13432.0,2021-03-15 11:55:00,11:55:00
447,150.27,150.2991,150.03,150.16,18233.0,2021-03-15 11:56:00,11:56:00
448,150.29,150.52,150.12,150.32,13537.0,2021-03-15 11:57:00,11:57:00
449,150.52,150.52,150.13,150.17,7504.0,2021-03-15 11:58:00,11:58:00
450,150.315,150.45,150.15,150.24,4786.0,2021-03-15 11:59:00,11:59:00
451,150.21,150.26,150.05,150.05,6411.0,2021-03-15 12:00:00,12:00:00
452,150.05,150.1584,149.2859,149.44,60980.0,2021-03-15 12:01:00,12:01:00
453,149.47,149.47,148.5784,149.15,29810.0,2021-03-15 12:02:00,12:02:00
454,149.15,149.58,148.7,148.845,17229.0,2021-03-15 12:03:00,12:03:00
455,148.845,149.47,148.7335,149.31,18282.0,2021-03-15 12:04:00,12:04:00
456,149.39,149.47,149.1025,149.1025,13326.0,2021-03-15 12:05:00,12:05:00
457,149.3,149.7,149.3,149.3,16844.0,2021-03-15 12:06:00,12:06:00
458,149.425,149.8499,149.31,149.8499,7210.0,2021-03-15 12:07:00,12:07:00
459,149.85,151.32,149.75,151.32,20089.0,2021-03-15 12:08:00,12:08:00
460,151.14,151.325,150.59,151.22,18897.0,2021-03-15 12:09:00,12:09:00
461,151.24,152.399,151.2,152.38,31307.0,2021-03-15 12:10:00,12:10:00
462,152.2904,152.38,151.62,152.31,20421.0,2021-03-15 12:11:00,12:11:00
463,152.36,152.9,152.33,152.6397,19250.0,2021-03-15 12:12:00,12:12:00
464,152.6387,153.962,152.52,153.55,21041.0,2021-03-15 12:13:00,12:13:00
465,153.2873,153.79,152.65,152.82,10001.0,2021-03-15 12:14:00,12:14:00
466,152.85,152.89,152.0,152.0,10679.0,2021-03-15 12:15:00,12:15:00
467,152.0,152.34,151.695,152.16,20670.0,2021-03-15 12:16:00,12:16:00
468,152.08,152.23,151.84,152.1768,17468.0,2021-03-15 12:17:00,12:17:00
469,152.11,152.404,152.01,152.275,10991.0,2021-03-15 12:18:00,12:18:00
470,152.17,152.33,152.1,152.15,4200.0,2021-03-15 12:19:00,12:19:00
471,152.36,152.36,151.84,151.95,15078.0,2021-03-15 12:20:00,12:20:00
472,151.95,152.0,151.0,151.0,20210.0,2021-03-15 12:21:00,12:21:00
473,151.1951,151.2699,150.935,151.18,12021.0,2021-03-15 12:22:00,12:22:00
474,151.06,151.25,150.6101,150.79,12976.0,2021-03-15 12:23:00,12:23:00
475,150.6738,150.91,150.31,150.31,9915.0,2021-03-15 12:24:00,12:24:00
476,150.49,150.86,150.36,150.6001,8569.0,2021-03-15 12:25:00,12:25:00
477,150.75,150.9,150.62,150.78,9398.0,2021-03-15 12:26:00,12:26:00
478,150.78,150.88,150.68,150.75,13286.0,2021-03-15 12:27:00,12:27:00
479,150.82,150.8263,150.51,150.71,7196.0,2021-03-15 12:28:00,12:28:00
480,150.53,150.9,150.53,150.71,5539.0,2021-03-15 12:29:00,12:29:00
481,150.88,151.5,150.77,151.5,14617.0,2021-03-15 12:30:00,12:30:00
482,151.59,151.61,151.09,151.4599,15388.0,2021-03-15 12:31:00,12:31:00
483,151.43,151.7,151.1,151.44,11130.0,2021-03-15 12:32:00,12:32:00
484,151.51,152.3512,151.51,152.3512,8855.0,2021-03-15 12:33:00,12:33:00
485,152.2622,152.43,151.9,152.41,19044.0,2021-03-15 12:34:00,12:34:00
486,152.4199,153.4865,152.3,153.07,37782.0,2021-03-15 12:35:00,12:35:00
487,152.892,153.13,152.65,152.8509,10673.0,2021-03-15 12:36:00,12:36:00
488,153.09,154.2,153.09,154.05,29346.0,2021-03-15 12:37:00,12:37:00
489,154.02,154.11,153.66,153.98,13531.0,2021-03-15 12:38:00,12:38:00
490,153.97,154.12,153.84,154.11,18737.0,2021-03-15 12:39:00,12:39:00
491,154.04,154.57,153.98,154.47,22804.0,2021-03-15 12:40:00,12:40:00
492,154.47,155.3,154.47,155.26,22438.0,2021-03-15 12:41:00,12:41:00
493,155.14,155.46,154.9,155.1957,19239.0,2021-03-15 12:42:00,12:42:00
494,155.12,155.5,155.1086,155.1086,29985.0,2021-03-15 12:43:00,12:43:00
495,155.25,155.31,154.46,154.75,21611.0,2021-03-15 12:44:00,12:44:00
496,154.52,154.584,153.14,153.7092,12268.0,2021-03-15 12:45:00,12:45:00
497,153.495,153.76,152.85,152.85,24780.0,2021-03-15 12:46:00,12:46:00
498,152.73,153.22,152.55,152.86,19359.0,2021-03-15 12:47:00,12:47:00
499,153.0,153.1765,152.52,153.0,23631.0,2021-03-15 12:48:00,12:48:00
500,153.01,153.0467,152.12,152.12,15237.0,2021-03-15 12:49:00,12:49:00
501,152.48,152.5,151.38,151.7,35855.0,2021-03-15 12:50:00,12:50:00
502,152.09,152.12,151.15,151.21,28172.0,2021-03-15 12:51:00,12:51:00
503,151.4385,151.4385,150.87,151.36,38067.0,2021-03-15 12:52:00,12:52:00
504,151.33,151.88,151.33,151.7,44332.0,2021-03-15 12:53:00,12:53:00
505,151.746,151.8,150.69,150.81,34620.0,2021-03-15 12:54:00,12:54:00
506,150.75,151.26,150.11,150.11,52405.0,2021-03-15 12:55:00,12:55:00
507,150.1,150.54,149.93,149.9772,51652.0,2021-03-15 12:56:00,12:56:00
508,149.9415,150.08,149.15,149.15,58599.0,2021-03-15 12:57:00,12:57:00
509,149.16,149.28,148.0,148.18,102810.0,2021-03-15 12:58:00,12:58:00
510,148.325,148.9838,148.01,148.4,106807.0,2021-03-15 12:59:00,12:59:00
511,148.36,149.0,148.36,149.0,160457.0,2021-03-15 13:00:00,13:00:00
512,149.42,150.16,149.42,150.16,3798.0,2021-03-15 13:01:00,13:01:00
513,150.11,150.25,150.0,150.0,2389.0,2021-03-15 13:02:00,13:02:00
514,150.25,150.25,149.02,149.85,2705.0,2021-03-15 13:03:00,13:03:00
515,149.66,149.66,149.5,149.5,1082.0,2021-03-15 13:04:00,13:04:00
516,149.66,149.66,149.51,149.51,967.0,2021-03-15 13:05:00,13:05:00
517,149.9,150.25,149.8,150.25,925.0,2021-03-15 13:07:00,13:07:00
518,150.0,150.15,150.0,150.14,2728.0,2021-03-15 13:08:00,13:08:00
519,150.0,150.1,150.0,150.1,2100.0,2021-03-15 13:09:00,13:09:00
520,150.18,150.18,150.1,150.1,1103.0,2021-03-15 13:10:00,13:10:00
521,150.39,150.39,150.39,150.39,100.0,2021-03-15 13:12:00,13:12:00
522,150.2001,150.3,150.2001,150.3,300.0,2021-03-15 13:13:00,13:13:00
523,150.3,150.5,150.3,150.5,1736.0,2021-03-15 13:15:00,13:15:00
524,150.95,151.0,150.8,151.0,1969.0,2021-03-15 13:18:00,13:18:00
525,151.2,151.85,151.2,151.53,1677.0,2021-03-15 13:19:00,13:19:00
526,151.73,151.79,151.6,151.79,1300.0,2021-03-15 13:20:00,13:20:00
527,151.74,151.79,151.66,151.79,2131.0,2021-03-15 13:21:00,13:21:00
528,151.19,151.19,151.19,151.19,150.0,2021-03-15 13:22:00,13:22:00
529,151.0,151.0,150.82,150.82,410.0,2021-03-15 13:23:00,13:23:00
530,150.82,150.82,150.82,150.82,635.0,2021-03-15 13:24:00,13:24:00
531,151.1,151.2,151.1,151.2,468.0,2021-03-15 13:25:00,13:25:00
532,151.37,151.4,151.0,151.4,598.0,2021-03-15 13:27:00,13:27:00
533,151.39,151.5,151.39,151.4,820.0,2021-03-15 13:28:00,13:28:00
534,151.65,151.65,151.24,151.24,487.0,2021-03-15 13:29:00,13:29:00
535,151.59,151.64,151.5,151.5,380.0,2021-03-15 13:30:00,13:30:00
536,151.6,151.6,151.4,151.4,500.0,2021-03-15 13:31:00,13:31:00
537,151.25,151.25,151.0,151.0,400.0,2021-03-15 13:32:00,13:32:00
538,150.91,151.64,150.91,151.5,3456.0,2021-03-15 13:33:00,13:33:00
539,151.63,151.63,151.63,151.63,231.0,2021-03-15 13:34:00,13:34:00
540,151.51,151.63,151.51,151.63,623.0,2021-03-15 13:35:00,13:35:00
541,151.8,152.1,151.74,152.0,8008.0,2021-03-15 13:36:00,13:36:00
542,152.0,152.0,152.0,152.0,403.0,2021-03-15 13:37:00,13:37:00
543,152.0,152.0,152.0,152.0,600.0,2021-03-15 13:38:00,13:38:00
544,152.0,152.19,152.0,152.19,1355.0,2021-03-15 13:40:00,13:40:00
545,152.0,152.48,152.0,152.2,1500.0,2021-03-15 13:41:00,13:41:00
546,152.5,152.5,152.5,152.5,346.0,2021-03-15 13:42:00,13:42:00
547,152.53,152.53,152.0,152.5,1173.0,2021-03-15 13:43:00,13:43:00
548,152.25,152.47,152.25,152.47,426.0,2021-03-15 13:45:00,13:45:00
549,152.35,152.5,152.35,152.5,1072.0,2021-03-15 13:46:00,13:46:00
550,152.5,152.5,152.5,152.5,351.0,2021-03-15 13:47:00,13:47:00
551,152.5,152.6,152.5,152.6,2246.0,2021-03-15 13:49:00,13:49:00
552,152.61,152.8,152.6,152.8,1539.0,2021-03-15 13:53:00,13:53:00
553,152.6,152.7,152.6,152.7,605.0,2021-03-15 13:54:00,13:54:00
554,152.95,152.95,152.8,152.89,834.0,2021-03-15 13:57:00,13:57:00
555,152.87,152.87,152.87,152.87,192.0,2021-03-15 13:58:00,13:58:00
556,152.8,152.8,152.61,152.61,220.0,2021-03-15 13:59:00,13:59:00
557,152.75,152.75,152.6,152.6,588.0,2021-03-15 14:00:00,14:00:00
558,152.6,152.6,152.6,152.6,1003.0,2021-03-15 14:01:00,14:01:00
559,152.6,152.61,152.6,152.6,724.0,2021-03-15 14:02:00,14:02:00
560,152.66,152.67,152.66,152.66,300.0,2021-03-15 14:05:00,14:05:00
561,152.66,152.66,152.61,152.61,942.0,2021-03-15 14:06:00,14:06:00
562,152.67,152.8,152.67,152.8,327.0,2021-03-15 14:12:00,14:12:00
563,152.7,152.7,152.7,152.7,218.0,2021-03-15 14:14:00,14:14:00
564,152.85,152.95,152.85,152.95,1700.0,2021-03-15 14:16:00,14:16:00
565,153.0,153.01,153.0,153.01,959.0,2021-03-15 14:17:00,14:17:00
566,152.7,152.7,152.7,152.7,500.0,2021-03-15 14:18:00,14:18:00
567,153.09,153.1,153.09,153.1,388.0,2021-03-15 14:20:00,14:20:00
568,153.2,153.2,153.09,153.09,609.0,2021-03-15 14:21:00,14:21:00
569,153.0,153.0,152.71,152.98,800.0,2021-03-15 14:22:00,14:22:00
570,153.0,153.0,152.7,152.7,500.0,2021-03-15 14:23:00,14:23:00
571,152.97,153.05,152.97,153.05,400.0,2021-03-15 14:24:00,14:24:00
572,152.72,153.1,152.71,153.1,400.0,2021-03-15 14:26:00,14:26:00
573,152.7,152.7,152.7,152.7,135.0,2021-03-15 14:28:00,14:28:00
574,152.72,152.72,152.72,152.72,100.0,2021-03-15 14:29:00,14:29:00
575,152.62,152.62,152.61,152.61,487.0,2021-03-15 14:30:00,14:30:00
576,152.6,152.6,152.6,152.6,2288.0,2021-03-15 14:31:00,14:31:00
577,152.57,152.57,152.57,152.57,400.0,2021-03-15 14:32:00,14:32:00
578,152.19,152.19,152.0,152.0,1483.0,2021-03-15 14:34:00,14:34:00
579,152.0,152.0,152.0,152.0,481.0,2021-03-15 14:35:00,14:35:00
580,152.0,152.0,152.0,152.0,219.0,2021-03-15 14:36:00,14:36:00
581,152.0,152.0,152.0,152.0,254.0,2021-03-15 14:37:00,14:37:00
582,152.5,152.6,152.4,152.6,1317.0,2021-03-15 14:38:00,14:38:00
583,152.7,152.71,152.7,152.7,1247.0,2021-03-15 14:39:00,14:39:00
584,152.7,152.7,152.4,152.4,1500.0,2021-03-15 14:40:00,14:40:00
585,152.6,152.6,152.4,152.4,657.0,2021-03-15 14:41:00,14:41:00
586,152.54,152.6,152.54,152.6,200.0,2021-03-15 14:45:00,14:45:00
587,152.5,152.5,152.4,152.4,500.0,2021-03-15 14:47:00,14:47:00
588,152.49,152.5,152.49,152.5,888.0,2021-03-15 15:03:00,15:03:00
589,152.5,152.5,152.5,152.5,146.0,2021-03-15 15:05:00,15:05:00
590,152.49,152.49,152.49,152.49,100.0,2021-03-15 15:06:00,15:06:00
591,152.57,152.57,152.57,152.57,100.0,2021-03-15 15:09:00,15:09:00
592,152.58,152.59,152.58,152.58,600.0,2021-03-15 15:10:00,15:10:00
593,152.47,152.47,152.4,152.4,645.0,2021-03-15 15:13:00,15:13:00
594,152.4,152.4,152.4,152.4,100.0,2021-03-15 15:14:00,15:14:00
595,152.4,152.4,152.4,152.4,123.0,2021-03-15 15:15:00,15:15:00
596,152.4,152.4,152.4,152.4,100.0,2021-03-15 15:18:00,15:18:00
597,152.4,152.5,152.4,152.5,700.0,2021-03-15 15:20:00,15:20:00
598,152.5,152.55,152.5,152.55,230.0,2021-03-15 15:24:00,15:24:00
599,152.59,152.59,152.59,152.59,100.0,2021-03-15 15:25:00,15:25:00
600,152.59,152.59,152.57,152.57,380.0,2021-03-15 15:26:00,15:26:00
601,152.6,152.7,152.6,152.7,567.0,2021-03-15 15:27:00,15:27:00
602,152.7,152.7,152.7,152.7,299.0,2021-03-15 15:28:00,15:28:00
603,152.78,152.78,152.78,152.78,600.0,2021-03-15 15:29:00,15:29:00
604,152.72,152.73,152.7,152.7,1123.0,2021-03-15 15:30:00,15:30:00
605,152.68,152.7,152.6,152.6,1537.0,2021-03-15 15:31:00,15:31:00
606,152.85,152.85,152.85,152.85,184.0,2021-03-15 15:32:00,15:32:00
607,152.85,152.95,152.85,152.95,703.0,2021-03-15 15:33:00,15:33:00
608,152.99,153.0,152.99,153.0,600.0,2021-03-15 15:34:00,15:34:00
609,153.1,153.1,153.0,153.0,1266.0,2021-03-15 15:36:00,15:36:00
610,153.19,153.19,153.19,153.19,125.0,2021-03-15 15:37:00,15:37:00
611,152.97,152.97,152.97,152.97,200.0,2021-03-15 15:39:00,15:39:00
612,152.9,152.9,152.9,152.9,253.0,2021-03-15 15:40:00,15:40:00
613,152.9,153.0,152.9,153.0,944.0,2021-03-15 15:41:00,15:41:00
614,153.0,153.0,153.0,153.0,300.0,2021-03-15 15:42:00,15:42:00
615,153.0,153.0,153.0,153.0,100.0,2021-03-15 15:43:00,15:43:00
616,152.81,152.82,152.81,152.82,390.0,2021-03-15 15:46:00,15:46:00
617,152.82,152.82,152.82,152.82,100.0,2021-03-15 15:48:00,15:48:00
618,152.82,152.82,152.82,152.82,124.0,2021-03-15 15:49:00,15:49:00
619,152.93,153.0,152.93,153.0,900.0,2021-03-15 15:53:00,15:53:00
620,153.09,153.1,153.09,153.1,1000.0,2021-03-15 15:54:00,15:54:00
621,153.1,153.1,153.1,153.1,948.0,2021-03-15 15:56:00,15:56:00
622,153.1,153.2,153.1,153.2,2285.0,2021-03-15 15:57:00,15:57:00
623,153.17,153.2,153.16,153.17,500.0,2021-03-15 15:59:00,15:59:00
624,153.17,153.17,153.17,153.17,500.0,2021-03-15 16:00:00,16:00:00
625,153.19,153.2,153.0,153.1,788.0,2021-03-15 16:01:00,16:01:00
626,153.0,153.0,152.99,153.0,2301.0,2021-03-15 16:03:00,16:03:00
627,153.0,153.0,153.0,153.0,109.0,2021-03-15 16:04:00,16:04:00
628,152.99,153.0,152.99,153.0,476.0,2021-03-15 16:08:00,16:08:00
629,152.99,152.99,152.99,152.99,100.0,2021-03-15 16:12:00,16:12:00
630,153.0,153.0,152.99,152.99,571.0,2021-03-15 16:13:00,16:13:00
631,152.98,152.98,152.98,152.98,200.0,2021-03-15 16:15:00,16:15:00
632,153.0,153.0,153.0,153.0,1726.0,2021-03-15 16:16:00,16:16:00
633,153.0,153.0,153.0,153.0,100.0,2021-03-15 16:17:00,16:17:00
634,153.0,153.0,152.98,152.98,236.0,2021-03-15 16:19:00,16:19:00
635,152.9,152.9,152.9,152.9,200.0,2021-03-15 16:20:00,16:20:00
636,152.97,152.97,152.97,152.97,100.0,2021-03-15 16:21:00,16:21:00
637,152.82,152.82,152.82,152.82,812.0,2021-03-15 16:24:00,16:24:00
638,152.97,152.98,152.97,152.98,906.0,2021-03-15 16:25:00,16:25:00
639,153.0,153.0,153.0,153.0,689.0,2021-03-15 16:26:00,16:26:00
640,153.0,153.0,152.98,152.98,2794.0,2021-03-15 16:27:00,16:27:00
641,153.0,153.0,152.98,152.98,249.0,2021-03-15 16:28:00,16:28:00
642,152.98,153.0,152.98,153.0,334.0,2021-03-15 16:31:00,16:31:00
643,152.99,153.0,152.99,153.0,764.0,2021-03-15 16:33:00,16:33:00
644,153.01,153.01,153.01,153.01,280.0,2021-03-15 16:34:00,16:34:00
645,153.0,153.0,153.0,153.0,106.0,2021-03-15 16:35:00,16:35:00
646,153.0,153.08,153.0,153.08,777.0,2021-03-15 16:36:00,16:36:00
647,153.09,153.09,153.0,153.01,2824.0,2021-03-15 16:37:00,16:37:00
648,153.01,153.01,153.0,153.0,313.0,2021-03-15 16:38:00,16:38:00
649,153.0,153.0,153.0,153.0,1795.0,2021-03-15 16:40:00,16:40:00
650,152.91,152.91,152.91,152.91,100.0,2021-03-15 16:41:00,16:41:00
651,153.0,153.0,153.0,153.0,500.0,2021-03-15 16:42:00,16:42:00
652,152.94,152.94,152.89,152.89,967.0,2021-03-15 16:44:00,16:44:00
653,152.9,152.91,152.9,152.91,647.0,2021-03-15 16:45:00,16:45:00
654,152.94,152.94,152.94,152.94,100.0,2021-03-15 16:48:00,16:48:00
655,152.98,153.0,152.98,153.0,200.0,2021-03-15 16:50:00,16:50:00
656,153.2,153.2,153.15,153.17,1827.0,2021-03-15 16:52:00,16:52:00
657,153.3,153.3,153.3,153.3,489.0,2021-03-15 16:54:00,16:54:00
658,153.48,153.48,153.48,153.48,200.0,2021-03-15 16:55:00,16:55:00
659,153.48,153.48,153.47,153.47,1381.0,2021-03-15 16:56:00,16:56:00
660,153.47,153.48,153.47,153.47,1951.0,2021-03-15 16:57:00,16:57:00
661,153.47,153.6,153.47,153.6,625.0,2021-03-15 16:58:00,16:58:00
662,153.77,154.2,153.77,154.0,1039.0,2021-03-15 16:59:00,16:59:00
663,155.03,157.0,155.03,156.8,584.0,2021-03-16 01:00:00,01:00:00
664,157.0,157.2,156.0,156.32,3145.0,2021-03-16 01:01:00,01:01:00
