Date,High,Low,Open,Close,Volume,Adj Close,,,high-open,close-open,high-low,,,ATR,15.38658949,Avg volume,50763535.04,cout,37
8/30/2019,46.48799896,44.84199905,45.83000183,45.12200165,46603000,45.12200165,1.645999908,17.65717547,0.014154129,-0.0154484,1.64599991,FALSE,,,,,,,
9/3/2019,45.79000092,44.63199997,44.81600189,45.0019989,26770500,45.0019989,1.158000946,17.10281109,0.021270998,0.004150237,1.15800095,FALSE,,,,,,,
9/4/2019,45.69200134,43.84199905,45.37799835,44.13600159,28805000,44.13600159,1.850002289,17.17605954,0.006872165,-0.027370021,1.85000229,FALSE,,,,,,,
9/5/2019,45.95999908,44.16999817,44.5,45.91600037,36976500,45.91600037,1.790000916,17.42579313,0.031766734,0.031820233,1.79000091,FALSE,,,,,,,
9/6/2019,45.9280014,45.0340004,45.43999863,45.49000168,20947000,45.49000168,0.894001007,16.857506,0.010625387,0.001100419,0.894001,FALSE,,,,,,,
9/9/2019,46.7519989,45.84600067,46,46.35800171,24013500,46.35800171,0.90599823,16.99412673,0.01608485,0.007782646,0.90599823,FALSE,,,,,,,
9/10/2019,47.10800171,45.7879982,46.15999985,47.10800171,24418500,47.10800171,1.32000351,17.0108516,0.020124009,0.020537302,1.32000351,FALSE,,,,,,,
9/11/2019,49.63399887,47.20000076,47.47600174,49.41999817,50214000,49.41999817,2.433998108,17.73180443,0.043478204,0.040946928,2.43399811,FALSE,,,,,,,
9/12/2019,50.70000076,48.88000107,49.54000092,49.17399979,42906000,49.17399979,1.819999695,17.57452223,0.022879681,-0.007387992,1.81999969,FALSE,,,,,,,
9/13/2019,49.68999863,48.97399902,49.39199829,49.04000092,26565500,49.04000092,0.715999603,17.09512394,0.00599719,-0.007126607,0.71599961,FALSE,,,,,,,
9/16/2019,49.48600006,48.23400116,49.20000076,48.56200027,23640500,48.56200027,1.251998901,16.9784719,0.005779398,-0.012967489,1.2519989,FALSE,,,,,,,
9/17/2019,49.11999893,48.07400131,48.49399948,48.95800018,19327000,48.95800018,1.04599762,16.77701364,0.012744289,0.009568209,1.04599762,FALSE,,,,,,,
9/18/2019,49.63399887,48.47399902,49,48.69800186,20851000,48.69800186,1.159999847,16.85291247,0.01277348,-0.006163227,1.15999985,FALSE,,,,,,,
9/19/2019,49.58800125,48.9679985,49.20000076,49.31999969,23979000,49.31999969,0.620002747,16.99268901,0.007824483,0.002439003,0.62000275,FALSE,,,,,,,
9/20/2019,49.38999939,47.63199997,49.29800034,48.12400055,31765000,48.12400055,1.75799942,17.27387561,0.001862706,-0.023814349,1.75799942,FALSE,,,,,,,
9/23/2019,49.0359993,47.84400177,48,48.24599838,21701000,48.24599838,1.191997528,16.8928689,0.021127321,0.005124966,1.19199753,FALSE,,,,,,,
9/24/2019,48.39799881,44.52199936,48.30400085,44.64199829,64457500,44.64199829,3.875999451,17.98151665,0.001942187,-0.075811579,3.87599945,FALSE,,,,,,,
9/25/2019,45.79600143,43.67200089,44.91199875,45.74000168,47135500,45.74000168,2.124000549,17.66853699,0.019303054,0.018436118,2.12400054,FALSE,,,,,,,
9/26/2019,48.66199875,45.47999954,46.13199997,48.51200104,59422500,48.51200104,3.181999207,17.9001835,0.051991263,0.05159111,3.18199921,FALSE,,,,,,,
9/27/2019,49.74200058,47.74599838,48.43999863,48.42599869,55582000,48.42599869,1.996002197,17.83336997,0.026175102,-0.000289016,1.9960022,FALSE,,,,,,,
9/30/2019,48.79600143,47.22200012,48.59999847,48.17399979,29399000,48.17399979,1.574001312,17.19647122,0.004016783,-0.008765405,1.57400131,FALSE,,,,,,,
10/1/2019,49.18999863,47.82600021,48.29999924,48.93799973,30813000,48.93799973,1.363998413,17.24344724,0.018093096,0.01320912,1.36399842,FALSE,,,,,,,
10/2/2019,48.93000031,47.88600159,48.65800095,48.62599945,28157000,48.62599945,1.043998718,17.15330655,0.005558949,-0.000657682,1.04399872,FALSE,,,,,,,
10/3/2019,46.89599991,44.85599899,46.37200165,46.60599899,75422500,46.60599899,2.040000916,18.1386162,0.011173624,0.005046091,2.04000092,FALSE,,,,,,,
10/4/2019,46.95600128,45.61399841,46.3219986,46.2859993,39975000,46.2859993,1.342002869,17.50376482,0.013502059,-0.000777153,1.34200287,FALSE,,,,,,,
10/7/2019,47.7120018,45.70999908,45.95999908,47.54399872,40321000,47.54399872,2.002002716,17.51238298,0.036720378,0.034464745,2.00200272,FALSE,,,,,,,
10/8/2019,48.7879982,46.90000153,47.17399979,48.00999832,43391000,48.00999832,1.887996674,17.5857626,0.033081874,0.017721595,1.88799667,FALSE,,,,,,,
10/9/2019,49.45999908,48.13000107,48.26399994,48.90599823,34472000,48.90599823,1.329998016,17.35565796,0.02418114,0.013301804,1.32999801,FALSE,,,,,,,
10/10/2019,49.85599899,48.31600189,49.05599976,48.94800186,31416500,48.94800186,1.539997101,17.26284379,0.016046198,-0.002201523,1.5399971,FALSE,,,,,,,
10/11/2019,50.2159996,49.36199951,49.43000031,49.57799911,42377000,49.57799911,0.854000092,17.56211632,0.015652368,0.002994109,0.85400009,FALSE,,,,,,,
10/14/2019,51.70999908,49.42599869,49.58000183,51.39199829,51025000,51.39199829,2.284000397,17.74782627,0.041191206,0.036546922,2.28400039,FALSE,,,,,,,
10/15/2019,52,50.82400131,51.54000092,51.57799911,32164000,51.57799911,1.175998688,17.28635837,0.008846136,0.000737256,1.17599869,FALSE,,,,,,,
10/16/2019,52.41999817,51.38399887,51.47800064,51.95000076,33420500,51.95000076,1.035999298,17.32468004,0.017970194,0.009168968,1.0359993,FALSE,,,,,,,
10/17/2019,52.95600128,52.0340004,52.5,52.39400101,23846500,52.39400101,0.922000885,16.98714801,0.008610946,-0.002019028,0.92200088,FALSE,,,,,,,
10/18/2019,52.56000137,51.02000046,52.13999939,51.38999939,28749000,51.38999939,1.540000916,17.17411354,0.007990905,-0.01438435,1.54000091,FALSE,,,,,,,
10/21/2019,51.90000153,50.0359993,51.66600037,50.70000076,25101500,50.70000076,1.864002228,17.03843816,0.004508693,-0.018697008,1.86400223,FALSE,,,,,,,
10/22/2019,51.66600037,50.16999817,50.86399841,51.11600113,23004000,51.11600113,1.496002197,16.95117867,0.015522819,0.004954442,1.4960022,FALSE,,,,,,,
10/23/2019,51.22800064,50.27000046,50.90000153,50.93600082,26305500,50.93600082,0.958000183,17.0852886,0.006402731,0.000707255,0.95800018,FALSE,,,,,,,
10/24/2019,60.98600006,57.84000015,59.67399979,59.93600082,148604500,59.93600082,3.145999908,18.81679897,0.021513139,0.004390539,3.14599991,FALSE,,,,,,,
10/25/2019,66,59.22200012,59.54399872,65.62599945,150030500,65.62599945,6.777999878,18.82634916,0.097818201,0.102142968,6.77799988,0.102142968,,,,,,,
10/28/2019,68.16799927,64.51999664,65.50800323,65.54199982,94351500,65.54199982,3.648002625,18.36253773,0.039021184,0.000518968,3.64800263,FALSE,,,,,,,
10/29/2019,64.86000061,62.95000076,63.9980011,63.24399948,63421500,63.24399948,1.909999847,17.96531348,0.013290156,-0.011781643,1.90999985,FALSE,,,,,,,
10/30/2019,63.75799942,61.99399948,62.59999847,63.0019989,48209000,63.0019989,1.763999939,17.69105628,0.018162442,0.006421732,1.76399994,FALSE,,,,,,,
10/31/2019,63.79999924,62.59999847,62.61999893,62.98400116,25335000,62.98400116,1.200000763,17.0476974,0.018495303,0.005812875,1.20000077,FALSE,,,,,,,
11/1/2019,63.29600143,61.95999908,63.26399994,62.66199875,31919500,62.66199875,1.33600235,17.27872767,0.000505585,-0.009515699,1.33600235,FALSE,,,,,,,
11/4/2019,64.38800049,61.85200119,62.95999908,63.49399948,43935000,63.49399948,2.535999298,17.59822183,0.022178067,0.008481582,2.5359993,FALSE,,,,,,,
11/5/2019,64.70200348,63.22399902,63.92399979,63.44400024,34717000,63.44400024,1.478004456,17.36274004,0.012024414,-0.00750891,1.47800446,FALSE,,,,,,,
11/6/2019,65.34400177,62.90000153,63.59999847,65.31600189,39704500,65.31600189,2.444000244,17.49697509,0.02668957,0.026981186,2.44400024,FALSE,,,,,,,
11/7/2019,68.30000305,65.60399628,65.82800293,67.10800171,72336500,67.10800171,2.696006775,18.0968394,0.036193265,0.019444594,2.69600677,FALSE,,,,,,,
11/8/2019,67.49199677,66.5,66.90000153,67.4280014,30346000,67.4280014,0.991996765,17.22817527,0.00877134,0.007892375,0.99199677,FALSE,,,,,,,
11/11/2019,69.83799744,68.40000153,68.79000092,69.01799774,49933500,69.01799774,1.437995911,17.72620268,0.015006108,0.003314389,1.43799591,FALSE,,,,,,,
11/12/2019,70.0739975,68.80799866,69.37999725,69.98600006,36797000,69.98600006,1.26599884,17.42092688,0.00990382,0.008734546,1.26599884,FALSE,,,,,,,
11/13/2019,71.26599884,69.03600311,71,69.22200012,42100500,69.22200012,2.229995728,17.55557018,0.003732479,-0.025042252,2.22999573,FALSE,,,,,,,
11/14/2019,70.76799774,68.58200073,69.22200012,69.87000275,32324500,69.87000275,2.185997009,17.29133601,0.021845999,0.009361224,2.18599701,FALSE,,,,,,,
11/15/2019,70.55999756,69.67199707,70.12799835,70.43399811,24045000,70.43399811,0.888000488,16.99543763,0.006122438,0.004363446,0.88800049,FALSE,,,,,,,
11/18/2019,70.62999725,69.22000122,70.58399963,69.9980011,22002000,69.9980011,1.409996033,16.90664392,0.000651248,-0.008302144,1.40999603,FALSE,,,,,,,
11/19/2019,71.9980011,69.55999756,70.34999847,71.90399933,38624000,71.90399933,2.43800354,17.4693844,0.022889561,0.022089565,2.43800354,FALSE,,,,,,,
11/20/2019,72.23999786,69.91400146,72,70.44400024,33625500,70.44400024,2.325996399,17.33079527,0.00332223,-0.021611108,2.3259964,FALSE,,,,,,,
11/21/2019,72.16799927,70.80000305,70.90200043,70.96600342,30550000,70.96600342,1.367996216,17.23487524,0.017542385,0.000902697,1.36799622,FALSE,,,,,,,
11/22/2019,68.19999695,66,68.03199768,66.60800171,84353000,66.60800171,2.199996948,18.25052093,0.002463333,-0.020931268,2.19999695,FALSE,,,,,,,
11/25/2019,68.91400146,66.89199829,68.86399841,67.26799774,61697500,67.26799774,2.022003174,17.93775397,0.000725586,-0.023176126,2.02200317,FALSE,,,,,,,
11/26/2019,67.09999847,65.41999817,67.05400085,65.78399658,39737000,65.78399658,1.680000305,17.4977933,0.000685509,-0.018940022,1.6800003,FALSE,,,,,,,
11/27/2019,66.78600311,65.71399689,66.22399902,66.25800323,27778000,66.25800323,1.072006226,17.1397549,0.008414998,0.000513473,1.07200622,FALSE,,,,,,,
11/29/2019,66.2519989,65.5,66.22200012,65.98799896,12328000,65.98799896,0.751998901,16.32738366,0.000452798,-0.003533586,0.7519989,FALSE,,,,,,,
12/2/2019,67.27600098,65.73799896,65.87999725,66.97399902,30372500,66.97399902,1.538002014,17.22904815,0.020750397,0.016605978,1.53800202,FALSE,,,,,,,
12/3/2019,67.58200073,66.43800354,66.52400208,67.23999786,32868500,67.23999786,1.143997192,17.30802531,0.015655036,0.010762969,1.14399719,FALSE,,,,,,,
12/4/2019,67.5719986,66.56999969,67.55000305,66.60600281,27665000,66.60600281,1.001998901,17.13567863,0.000325513,-0.013974836,1.00199891,FALSE,,,,,,,
12/5/2019,66.88400269,65.44999695,66.56600189,66.0739975,18623000,66.0739975,1.434005737,16.73990793,0.004754512,-0.007391226,1.43400574,FALSE,,,,,,,
12/6/2019,67.77200317,66.95400238,67,67.1780014,38062000,67.1780014,0.818000793,17.45472697,0.011391181,0.002656737,0.81800079,FALSE,,,,,,,
12/9/2019,68.88999939,67.01599884,67.31800079,67.90599823,45115500,67.90599823,1.874000549,17.62473643,0.022818967,0.008734624,1.87400055,FALSE,,,,,,,
12/10/2019,70.14600372,67.86199951,67.99199677,69.76799774,44141500,69.76799774,2.284004211,17.60291094,0.030707479,0.026120736,2.28400421,FALSE,,,,,,,
12/11/2019,71.43800354,70.21800232,70.37599945,70.54000092,34489000,70.54000092,1.220001221,17.35615099,0.014866094,0.002330361,1.22000122,FALSE,,,,,,,
12/12/2019,72.54799652,70.64600372,70.98400116,71.93599701,38819500,71.93599701,1.901992798,17.47443326,0.021558078,0.013411414,1.9019928,FALSE,,,,,,,
12/13/2019,73.04199982,70.9280014,72.20999908,71.6780014,32854500,71.6780014,2.113998413,17.30759928,0.011390717,-0.007367369,2.11399842,FALSE,,,,,,,
12/16/2019,76.72200012,72.5,72.51000214,76.30000305,90871000,76.30000305,4.222000122,18.32495148,0.054899481,0.052268664,4.22200012,FALSE,,,,,,,
12/17/2019,77.09999847,75.18000031,75.79799652,75.79799652,42484000,75.79799652,1.919998169,17.56463809,0.016887185,0,1.91999816,FALSE,,,,,,,
12/18/2019,79.04399872,76.11599731,76.12599945,78.62999725,70605000,78.62999725,2.928001404,18.07261152,0.036916139,0.032892807,2.92800141,FALSE,,,,,,,
12/19/2019,81.37000275,79.30000305,79.46399689,80.80799866,90535500,80.80799866,2.069999695,18.3212526,0.023423938,0.016913342,2.0699997,FALSE,,,,,,,
12/20/2019,82.59999847,80.03800201,82.05799866,81.11799622,73763500,81.11799622,2.56199646,18.11637459,0.006561741,-0.011455342,2.56199646,FALSE,,,,,,,
12/23/2019,84.40200043,82,82.35600281,83.84400177,66598000,83.84400177,2.402000427,18.01418511,0.024241103,0.018067887,2.40200043,FALSE,,,,,,,
12/24/2019,85.09400177,82.53800201,83.67199707,85.05000305,40273500,85.05000305,2.555999756,17.51120424,0.016710986,0.016469142,2.55599976,FALSE,,,,,,,
12/26/2019,86.69599915,85.26999664,85.58200073,86.18800354,53169500,86.18800354,1.426002502,17.78899548,0.012849479,0.007080961,1.42600251,FALSE,,,,,,,
12/27/2019,87.06199646,85.22200012,87,86.0759964,49728500,86.0759964,1.839996338,17.72208877,0.000712096,-0.010620731,1.83999634,FALSE,,,,,,,
12/30/2019,85.80000305,81.85199738,85.75800323,82.94000244,62932000,82.94000244,3.948005676,17.95756534,0.000489508,-0.032859916,3.94800567,FALSE,,,,,,,
12/31/2019,84.25800323,80.41600037,81,83.66600037,51428500,83.66600037,3.842002869,17.75570305,0.038666988,0.032913585,3.84200286,FALSE,,,,,,,
1/2/2020,86.13999939,84.34200287,84.90000153,86.05200195,47660500,86.05200195,1.797996521,17.67961352,0.014395146,0.013568909,1.79799652,FALSE,,,,,,,
1/3/2020,90.80000305,87.38400269,88.09999847,88.60199738,88892500,88.60199738,3.416000366,18.30293833,0.029735732,0.005698058,3.41600036,FALSE,,,,,,,
1/6/2020,90.31199646,88,88.09400177,90.30799866,50665000,90.30799866,2.31199646,17.74074589,0.024559248,0.025132209,2.31199646,FALSE,,,,,,,
1/7/2020,94.3259964,90.67199707,92.27999878,93.81199646,89410500,93.81199646,3.653999329,18.30874868,0.021690708,0.016601622,3.65399933,FALSE,,,,,,,
1/8/2020,99.69799805,93.64600372,94.73999786,98.4280014,155721500,98.4280014,6.051994324,18.86357971,0.049730188,0.03892763,6.05199433,FALSE,,,,,,,
1/9/2020,99.76000214,94.5739975,99.41999817,96.26799774,142202000,96.26799774,5.186004639,18.77275914,0.003408219,-0.031703887,5.18600464,FALSE,,,,,,,
1/10/2020,96.98799896,94.73999786,96.35800171,95.62999725,64797500,95.62999725,2.248001099,17.98677758,0.006495621,-0.007555205,2.2480011,FALSE,,,,,,,
1/13/2020,105.1259995,98.40000153,98.69999695,104.9720001,132588000,104.9720001,6.725997925,18.70275713,0.061126673,0.063546133,6.72599797,0.063546133,,,,,,,
1/14/2020,109.4820023,104.9800034,108.8519974,107.5839996,144981000,107.5839996,4.501998901,18.79211326,0.005754415,-0.011648824,4.5019989,FALSE,,,,,,,
1/15/2020,107.5680008,103.3580017,105.9520035,103.6999969,86844000,103.6999969,4.209999084,18.27962396,0.01502303,-0.021254969,4.2099991,FALSE,,,,,,,
1/16/2020,102.8919983,98.43399811,98.75,102.697998,108683500,102.697998,4.458000183,18.50395055,0.040255786,0.039979727,4.45800019,FALSE,,,,,,,
1/17/2020,103.1340027,100.6320038,101.5220032,102.0999985,68145500,102.0999985,2.501998901,18.03715568,0.015630146,0.005693301,2.5019989,FALSE,,,,,,,
1/21/2020,109.7160034,105.6819992,106.0500031,109.4400024,89017500,109.4400024,4.034004211,18.30434354,0.033413542,0.031966046,4.0340042,FALSE,,,,,,,
1/22/2020,118.9000015,111.8199997,114.3779984,113.9120026,156845000,113.9120026,7.080001831,18.87076861,0.038031985,-0.004074173,7.0800018,FALSE,,,,,,,
1/23/2020,116.4000015,111.1200027,112.8499985,114.4400024,98255000,114.4400024,5.279998779,18.4030767,0.030498307,0.014089534,5.2799988,FALSE,,,,,,,
1/24/2020,114.7720032,110.8519974,114.1259995,112.9639969,71768000,112.9639969,3.920005798,18.08894925,0.005628583,-0.010181752,3.9200058,FALSE,,,,,,,
1/27/2020,112.8880005,107.8560028,108.3980026,111.6039963,68040500,111.6039963,5.031997681,18.03561367,0.039773916,0.029576133,5.0319977,FALSE,,,,,,,
1/28/2020,115.3619995,111.6159973,113.697998,113.3799973,58942500,113.3799973,3.746002197,17.89207295,0.014424174,-0.002796889,3.7460022,FALSE,,,,,,,
1/29/2020,117.9599991,113.4860001,115.1380005,116.197998,89007500,116.197998,4.473999023,18.30423119,0.023923352,0.009206322,4.473999,FALSE,,,,,,,
1/30/2020,130.1759949,123.5999985,126.4840012,128.1620026,145028500,128.1620026,6.575996399,18.79244083,0.028361555,0.013266511,6.5759964,FALSE,,,,,,,
1/31/2020,130.6000061,126.5039978,128,130.1139984,78596500,130.1139984,4.096008301,18.17983773,0.019908162,0.016515613,4.0960083,FALSE,,,,,,,
2/3/2020,157.2279968,134.7039948,134.7380066,156,235325000,156,22.52400208,19.2764781,0.14304062,0.157802493,22.524002,0.157802493,,,,,,,
2/4/2020,193.7980042,166.776001,176.5919952,177.4120026,304694000,177.4120026,27.02200317,19.53481855,0.08878321,0.004643514,27.0220032,0.004643514,,,,,,,
2/5/2020,169.1959991,140.8220062,164.6519928,146.9400024,242119000,146.9400024,28.37399292,19.3049399,0.026856464,-0.107572281,28.3739929,FALSE,,,,,,,
2/6/2020,159.1660004,137.3999939,139.9839935,149.7920074,199404000,149.7920074,21.76600647,19.11084348,0.120515731,0.070065253,21.7660065,0.070065253,,,,,,,
2/7/2020,153.9499969,146,146.1100006,149.6139984,85317500,149.6139984,7.949996948,18.26189015,0.050925602,0.023981916,7.9499969,FALSE,,,,,,,
2/10/2020,163.9980011,150.4799957,160,154.2559967,123446000,154.2559967,13.51800537,18.63131437,0.024378353,-0.035900021,13.5180054,FALSE,,,,,,,
2/11/2020,156.7019958,151.6000061,153.7579956,154.8760071,58487500,154.8760071,5.101989746,17.88432361,0.018787254,0.007271241,5.1019897,FALSE,,,,,,,
2/12/2020,157.9499969,152.673996,155.5740051,153.4579926,60112500,153.4579926,5.276000977,17.91172836,0.015042683,-0.013601324,5.2760009,FALSE,,,,,,,
2/13/2020,163.6000061,147,148.3679962,160.8000031,131446500,160.8000031,16.6000061,18.69411048,0.093105192,0.083791702,16.6000061,0.083791702,,,,,,,
2/14/2020,162.5939941,157.1000061,157.4440002,160.0059967,78468500,160.0059967,5.493988037,18.17820783,0.031673949,0.01627243,5.493988,FALSE,,,,,,,
2/18/2020,172,166.4720001,168.3200073,171.6799927,81908500,171.6799927,5.527999878,18.22111333,0.021395306,0.01996189,5.5279999,FALSE,,,,,,,
2/19/2020,188.9559937,180.2039948,184.6999969,183.4839935,127115000,183.4839935,8.751998901,18.66060275,0.022523746,-0.006583668,8.7519989,FALSE,,,,,,,
2/20/2020,182.3999939,171.9880066,182.3899994,179.8820038,88174500,179.8820038,10.4119873,18.29482836,5.47944E-05,-0.01375073,10.4119873,FALSE,,,,,,,
2/21/2020,182.6119995,176.0899963,181.3959961,180.1999969,71574000,180.1999969,6.522003174,18.08624244,0.006658946,-0.006593305,6.5220032,FALSE,,,,,,,
2/24/2020,172.6999969,164.4400024,167.8000031,166.7579956,75961000,166.7579956,8.259994507,18.14573061,0.028372866,-0.006209818,8.2599945,FALSE,,,,,,,
2/25/2020,171.3200073,157.3999939,169.8000031,159.9819946,86452500,159.9819946,13.92001343,18.27510569,0.00887231,-0.057821015,13.9200134,FALSE,,,,,,,
2/26/2020,162.6620026,155.2220001,156.5,155.7599945,70427500,155.7599945,7.440002441,18.07009437,0.03788225,-0.00472847,7.4400025,FALSE,,,,,,,
2/27/2020,147.9539948,133.8000031,146,135.8000031,121386000,135.8000031,14.1539917,18.61448611,0.013206773,-0.069862992,14.1539917,FALSE,,,,,,,
2/28/2020,138.1040039,122.3040009,125.9400024,133.5980072,121114500,133.5980072,15.80000305,18.61224694,0.088078558,0.06080677,15.800003,0.06080677,,,,,,,
3/2/2020,148.7380066,137.3339996,142.2519989,148.723999,100975000,148.723999,11.40400696,18.43038352,0.043606929,0.045496725,11.404007,FALSE,,,,,,,
3/3/2020,161.3959961,143.2220001,161,149.102005,128920000,149.102005,18.17399597,18.67470261,0.002453568,-0.07390059,18.173996,FALSE,,,,,,,
3/4/2020,153.3040009,144.9459991,152.7920074,149.8999939,75245000,149.8999939,8.358001709,18.13626001,0.003339727,-0.01892778,8.3580018,FALSE,,,,,,,
3/5/2020,149.1499939,143.6139984,144.7539978,144.9080048,54263500,144.9080048,5.535995483,17.80936237,0.029473659,0.001063922,5.5359955,FALSE,,,,,,,
3/6/2020,141.3999939,136.8540039,138,140.6959991,63314500,140.6959991,4.54598999,17.96362493,0.02404522,0.019536225,4.54599,FALSE,,,,,,,
3/9/2020,132.6000061,121,121.0780029,121.5999985,85368500,121.5999985,11.6000061,18.26248774,0.086892931,0.004311234,11.6000061,0.004311234,,,,,,,
3/10/2020,133.6000061,121.5999985,131.8860016,129.0659943,77972000,129.0659943,12.00000763,18.17186035,0.012829374,-0.021382158,12.0000076,FALSE,,,,,,,
3/11/2020,130.7160034,122.5999985,128.0399933,126.8460007,66612500,126.8460007,8.116004944,18.01440281,0.020471939,-0.009325154,8.1160049,FALSE,,,,,,,
3/12/2020,118.9000015,109.25,116.1780014,112.1100006,94545500,112.1100006,9.650001526,18.36459176,0.022893188,-0.035015242,9.6500015,FALSE,,,,,,,
3/13/2020,121.5139999,100.4000015,119,109.3239975,113201500,109.3239975,21.11399841,18.54467997,0.020688973,-0.081310945,21.1139984,FALSE,,,,,,,
3/16/2020,98.97399902,88.43399811,93.90000153,89.01399994,102447500,89.01399994,10.54000092,18.44486103,0.051265964,-0.052034095,10.54000091,FALSE,,,,,,,
3/17/2020,94.37000275,79.19999695,88.0019989,86.04000092,119973000,86.04000092,15.1700058,18.60277728,0.067479111,-0.022294925,15.1700058,-0.022294925,,,,,,,
3/18/2020,80.97200012,70.10199738,77.80000305,72.2440033,118931000,72.2440033,10.87000275,18.59405405,0.039173999,-0.071413876,10.87000274,FALSE,,,,,,,
3/19/2020,90.40000153,71.69200134,74.94000244,85.52799988,150977500,85.52799988,18.70800018,18.83264138,0.171017686,0.141286324,18.70800019,0.141286324,,,,,,,
3/20/2020,95.40000153,85.15799713,87.63999939,85.5059967,141427500,85.5059967,10.24200439,18.76729778,0.08134174,-0.024349643,10.2420044,-0.024349643,,,,,,,
3/23/2020,88.40000153,82.09999847,86.72000122,86.85800171,82272500,86.85800171,6.300003052,18.22554747,0.019004528,0.001591334,6.30000306,FALSE,,,,,,,
3/24/2020,102.737999,94.80000305,95.45999908,101,114476000,101,7.937995911,18.55587575,0.07084039,0.058034789,7.93799595,0.058034789,,,,,,,
3/25/2020,111.4000015,102.2220001,109.0500031,107.8499985,106113500,107.8499985,9.178001404,18.48001983,0.021095138,-0.011004168,9.1780014,FALSE,,,,,,,
3/26/2020,112,102.4499969,109.4779968,105.6320038,86903500,105.6320038,9.550003052,18.28030887,0.022517886,-0.035130283,9.5500031,FALSE,,,,,,,
3/27/2020,105.1600037,98.80599976,101,102.8720016,71887000,102.8720016,6.354003906,18.090606,0.039558801,0.018534669,6.35400394,FALSE,,,,,,,
3/30/2020,103.3300018,98.2460022,102.052002,100.4260025,59990500,100.4260025,5.083999634,17.90969677,0.012368139,-0.015933049,5.0839996,FALSE,,,,,,,
3/31/2020,108.5920029,99.40000153,100.25,104.8000031,88857500,104.8000031,9.192001343,18.30254452,0.07681968,0.045386565,9.19200137,0.045386565,,,,,,,
4/1/2020,102.7900009,95.01999664,100.8000031,96.31199646,66766000,96.31199646,7.770004272,18.01670453,0.019359838,-0.044523874,7.77000426,FALSE,,,,,,,
4/2/2020,98.85199738,89.27999878,96.20600128,90.89399719,99292000,90.89399719,9.571998596,18.41357556,0.02676725,-0.055214893,9.5719986,FALSE,,,,,,,
4/3/2020,103.0979996,93.6780014,101.9000015,96.0019989,112810500,96.0019989,9.419998169,18.54121998,0.011619994,-0.057880299,9.4199982,FALSE,,,,,,,
4/6/2020,104.1999969,99.59200287,102.2399979,103.2480011,74509000,103.2480011,4.60799408,18.12643048,0.018809972,0.009859186,4.60799403,FALSE,,,,,,,
4/7/2020,113,106.4680023,109,109.0899963,89599000,109.0899963,6.531997681,18.31085472,0.03539823,0.000825654,6.5319977,FALSE,,,,,,,
4/8/2020,111.4420013,106.6660004,110.8399963,109.7679977,63280000,109.7679977,4.776000977,17.96307988,0.005401958,-0.009671586,4.7760009,FALSE,,,,,,,
4/9/2020,115.0360031,111.4219971,112.4179993,114.5999985,68250000,114.5999985,3.614006042,18.03868799,0.022758126,0.019409696,3.614006,FALSE,,,,,,,
4/13/2020,130.3999939,116.1060028,118.0319977,130.1900024,112377000,130.1900024,14.29399109,18.53736985,0.094846601,0.103006006,14.2939911,0.103006006,,,,,,,
4/14/2020,148.3760071,138.4859924,139.7940063,141.9779968,152882500,141.9779968,9.890014648,18.84518021,0.057839545,0.015622919,9.8900147,FALSE,,,,,,,
4/15/2020,150.6260071,142,148.3999939,145.9660034,117885000,145.9660034,8.62600708,18.58522013,0.014778412,-0.016401554,8.6260071,FALSE,,,,,,,
4/16/2020,151.8899994,141.3439941,143.3880005,149.0420074,103289500,149.0420074,10.54600525,18.45304628,0.055974712,0.039431521,10.5460053,FALSE,,,,,,,
4/17/2020,154.9900055,149.5319977,154.4559937,150.7779999,65641000,150.7779999,5.458007813,17.99971106,0.00344546,-0.023812568,5.4580078,FALSE,,,,,,,
4/20/2020,153.1139984,142.4420013,146.5399933,149.2720032,73733000,149.2720032,10.67199707,18.11596102,0.042935363,0.018643442,10.6719971,FALSE,,,,,,,
4/21/2020,150.6660004,134.7579956,146.0240021,137.3439941,101045500,137.3439941,15.90800476,18.43108147,0.030809859,-0.059442337,15.9080048,FALSE,,,,,,,
4/22/2020,146.8000031,137.7420044,140.7960052,146.4219971,70827500,146.4219971,9.057998657,18.0757579,0.040899167,0.039958463,9.0579987,FALSE,,,,,,,
4/23/2020,146.8000031,140.6260071,145.5200043,141.1260071,66183500,141.1260071,6.173995972,18.00794175,0.008719338,-0.030195142,6.173996,FALSE,,,,,,,
4/24/2020,146.1459961,139.6360016,142.1620026,145.0299988,66060000,145.0299988,6.509994507,18.00607398,0.027260367,0.02017414,6.5099945,FALSE,,,,,,,
4/27/2020,159.897995,147,147.5220032,159.75,103407000,159.75,12.897995,18.45418322,0.077399293,0.082889308,12.897995,0.082889308,,,,,,,
4/28/2020,161,151.3379974,159.128006,153.8240051,76110000,153.8240051,9.662002563,18.14769022,0.011627292,-0.033331662,9.6620026,FALSE,,,,,,,
4/29/2020,160.6399994,156.6320038,158.0339966,160.102005,81080000,160.102005,4.007995605,18.21094688,0.016222627,0.013085845,4.0079956,FALSE,,,,,,,
4/30/2020,173.9640045,152.6999969,171.0379944,156.3760071,142359500,156.3760071,21.26400757,18.77386611,0.016819629,-0.085723569,21.2640076,FALSE,,,,,,,
5/1/2020,154.5540009,136.6080017,151,140.2640076,162659000,140.2640076,17.94599915,18.90716654,0.022995205,-0.071099287,17.9459992,FALSE,,,,,,,
