date,1. open,2. high,3. low,4. close,5. volume
2021-12-09 12:46:00,175.465,175.54,175.465,175.53,99718.0
2021-12-09 12:45:00,175.5039,175.51,175.43,175.465,148953.0
2021-12-09 12:44:00,175.52,175.5799,175.485,175.5009,137206.0
2021-12-09 12:43:00,175.575,175.58,175.48,175.525,152051.0
2021-12-09 12:42:00,175.42,175.6,175.42,175.575,168935.0
2021-12-09 12:41:00,175.425,175.45,175.35,175.43,155827.0
2021-12-09 12:40:00,175.37,175.4878,175.36,175.43,183751.0
2021-12-09 12:39:00,175.1785,175.395,175.1651,175.375,146019.0
2021-12-09 12:38:00,175.25,175.2899,175.15,175.176,137266.0
2021-12-09 12:37:00,175.24,175.32,175.22,175.235,235372.0
2021-12-09 12:36:00,175.13,175.3,175.125,175.245,207873.0
2021-12-09 12:35:00,175.12,175.15,175.06,175.135,106190.0
2021-12-09 12:34:00,175.16,175.17,175.02,175.11,183314.0
2021-12-09 12:33:00,175.1222,175.245,175.115,175.165,151720.0
2021-12-09 12:32:00,174.99,175.1599,174.99,175.12,103645.0
2021-12-09 12:31:00,175.12,175.129,174.96,174.9847,177860.0
2021-12-09 12:30:00,175.04,175.19,174.95,175.115,201836.0
2021-12-09 12:29:00,175.0499,175.0923,175.03,175.06,106702.0
2021-12-09 12:28:00,175.1283,175.155,175.04,175.045,149196.0
2021-12-09 12:27:00,175.22,175.2381,175.07,175.13,204378.0
2021-12-09 12:26:00,175.1898,175.239,175.13,175.225,178709.0
2021-12-09 12:25:00,175.1499,175.1999,175.1101,175.18,219052.0
2021-12-09 12:24:00,175.07,175.16,175.0416,175.1471,133819.0
2021-12-09 12:23:00,175.035,175.19,175.035,175.08,215147.0
2021-12-09 12:22:00,174.93,175.04,174.92,175.0392,128134.0
2021-12-09 12:21:00,174.935,174.98,174.91,174.93,105484.0
2021-12-09 12:20:00,174.98,175.0199,174.93,174.9317,72080.0
2021-12-09 12:19:00,175.025,175.025,174.89,174.981,168908.0
2021-12-09 12:18:00,175.04,175.1,175.02,175.03,105165.0
2021-12-09 12:17:00,175.12,175.14,175.02,175.05,145333.0
2021-12-09 12:16:00,175.145,175.1755,175.02,175.13,167312.0
2021-12-09 12:15:00,174.95,175.15,174.86,175.1449,256803.0
2021-12-09 12:14:00,175.23,175.23,174.95,174.955,260097.0
2021-12-09 12:13:00,175.29,175.31,175.17,175.24,209443.0
2021-12-09 12:12:00,175.19,175.31,175.19,175.29,241761.0
2021-12-09 12:11:00,175.24,175.255,175.075,175.19,234646.0
2021-12-09 12:10:00,175.09,175.28,175.0615,175.2401,236087.0
2021-12-09 12:09:00,174.93,175.115,174.91,175.08,394712.0
2021-12-09 12:08:00,174.705,174.945,174.64,174.9224,222895.0
2021-12-09 12:07:00,174.5221,174.76,174.48,174.71,258920.0
2021-12-09 12:06:00,174.6,174.64,174.52,174.54,225650.0
2021-12-09 12:05:00,174.91,174.91,174.57,174.605,262713.0
2021-12-09 12:04:00,174.97,175.0,174.91,174.915,152195.0
2021-12-09 12:03:00,174.8421,175.02,174.81,174.975,162512.0
2021-12-09 12:02:00,174.77,174.92,174.76,174.8404,172743.0
2021-12-09 12:01:00,174.725,174.8092,174.67,174.77,174397.0
2021-12-09 12:00:00,174.82,174.82,174.71,174.7183,95058.0
2021-12-09 11:59:00,174.82,174.9,174.79,174.825,146970.0
2021-12-09 11:58:00,174.759,174.84,174.73,174.81,141199.0
2021-12-09 11:57:00,174.93,174.93,174.68,174.7599,243368.0
2021-12-09 11:56:00,175.01,175.1082,174.91,174.9265,206498.0
2021-12-09 11:55:00,174.9,175.02,174.9,175.0,103511.0
2021-12-09 11:54:00,174.95,174.99,174.88,174.91,137658.0
2021-12-09 11:53:00,175.01,175.01,174.95,174.95,100597.0
2021-12-09 11:52:00,175.0105,175.02,174.97,175.0099,87513.0
2021-12-09 11:51:00,174.9,175.05,174.86,175.029,171694.0
2021-12-09 11:50:00,175.07,175.07,174.8699,174.895,157753.0
2021-12-09 11:49:00,175.07,175.155,175.06,175.062,149018.0
2021-12-09 11:48:00,174.8914,175.09,174.89,175.08,169310.0
2021-12-09 11:47:00,174.975,175.015,174.835,174.89,219302.0
2021-12-09 11:46:00,175.13,175.15,174.95,174.975,218536.0
2021-12-09 11:45:00,175.23,175.25,175.07,175.135,138729.0
2021-12-09 11:44:00,175.29,175.31,175.1801,175.235,157622.0
2021-12-09 11:43:00,175.2099,175.29,175.16,175.2801,106125.0
2021-12-09 11:42:00,175.11,175.29,175.07,175.2,177871.0
2021-12-09 11:41:00,175.255,175.29,175.105,175.11,145446.0
2021-12-09 11:40:00,175.17,175.3381,175.105,175.255,153555.0
2021-12-09 11:39:00,175.27,175.33,175.16,175.1725,166236.0
2021-12-09 11:38:00,175.225,175.39,175.19,175.27,237401.0
2021-12-09 11:37:00,174.96,175.24,174.96,175.225,208417.0
2021-12-09 11:36:00,175.14,175.15,174.92,174.96,219466.0
2021-12-09 11:35:00,175.155,175.17,175.06,175.13,150302.0
2021-12-09 11:34:00,175.315,175.315,175.12,175.1501,200637.0
2021-12-09 11:33:00,175.445,175.47,175.26,175.32,193000.0
2021-12-09 11:32:00,175.58,175.705,175.44,175.445,202372.0
2021-12-09 11:31:00,175.5978,175.65,175.52,175.579,106478.0
2021-12-09 11:30:00,175.56,175.62,175.495,175.5903,218354.0
2021-12-09 11:29:00,175.62,175.7081,175.54,175.55,175632.0
2021-12-09 11:28:00,175.54,175.6617,175.5132,175.61,198187.0
2021-12-09 11:27:00,175.53,175.6801,175.5299,175.54,241814.0
2021-12-09 11:26:00,175.27,175.57,175.26,175.5277,287759.0
2021-12-09 11:25:00,175.29,175.3,175.15,175.27,200769.0
2021-12-09 11:24:00,175.255,175.31,175.21,175.29,223371.0
2021-12-09 11:23:00,175.06,175.29,175.02,175.2593,264164.0
2021-12-09 11:22:00,174.84,175.16,174.8,175.0518,350166.0
2021-12-09 11:21:00,175.13,175.21,174.7901,174.84,476207.0
2021-12-09 11:20:00,175.06,175.17,175.0273,175.14,238841.0
