,open,high,low,close,volume,date,,,
1823,145.6101,145.6101,145.41,145.51,60113,12/7/2021 10:52,-0.000790,145.55086,0.2001
1824,145.5101,145.69,145.51,145.6775,76776,12/7/2021 10:53,0.001151,145.57888,0.18
1825,145.6898,145.72,145.5507,145.58,80309,12/7/2021 10:54,-0.000669,145.63288,0.1693
1826,145.57,145.58,145.48,145.5103,44671,12/7/2021 10:55,-0.000479,145.66288,0.1
1827,145.5212,145.55,145.462,145.5199,49558,12/7/2021 10:56,0.000066,145.65402,0.088
1828,145.49,145.56,145.4102,145.43,55744,12/7/2021 10:57,-0.000618,145.63002,0.1498
1829,145.44,145.46,145.28,145.365,67365,12/7/2021 10:58,-0.000447,145.62,0.18
1830,145.35,145.5299,145.335,145.5001,42422,12/7/2021 10:59,0.000929,145.574,0.1949
1831,145.5,145.57,145.41,145.5031,47204,12/7/2021 11:00,0.000021,145.53598,0.16
1832,145.53,145.7,145.53,145.57,75437,12/7/2021 11:01,0.000460,145.53398,0.17
1833,145.56,145.76,145.49,145.56,105064,12/7/2021 11:02,-0.000069,145.56398,0.27
1834,145.5699,145.61,145.47,145.5147,57786,12/7/2021 11:03,-0.000311,145.60398,0.14
1835,145.52,145.6677,145.5137,145.6318,55477,12/7/2021 11:04,0.000805,145.63398,0.154
1836,145.6107,145.63,145.53,145.5869,70819,12/7/2021 11:05,-0.000308,145.66154,0.1
1837,145.58,145.6,145.5,145.525,38453,12/7/2021 11:06,-0.000425,145.67354,0.1
1838,145.54,145.66,145.5216,145.55,34780,12/7/2021 11:07,0.000172,145.65354,0.1384
1839,145.55,145.61,145.29,145.31,57221,12/7/2021 11:08,-0.001649,145.63354,0.32
1840,145.26,145.28,145.15,145.22,70574,12/7/2021 11:09,-0.000619,145.63354,0.13
1841,145.215,145.28,145.01,145.0465,92684,12/7/2021 11:10,-0.001195,145.556,0.27
1842,145.05,145.1699,144.94,145,112128,12/7/2021 11:11,-0.000321,145.486,0.2299
1843,145.01,145.17,144.99,145.12,72659,12/7/2021 11:12,0.000828,145.39998,0.18
1844,145.13,145.13,144.93,145,54017,12/7/2021 11:13,-0.000827,145.30198,0.2
1845,145.01,145.01,144.7854,144.7901,67528,12/7/2021 11:14,-0.001448,145.20598,0.2246
1846,144.81,144.8999,144.7627,144.875,52420,12/7/2021 11:15,0.000586,145.15198,0.1372
1847,144.875,144.98,144.79,144.95,67783,12/7/2021 11:16,0.000518,145.07596,0.19
1848,144.9452,144.9699,144.86,144.87,35962,12/7/2021 11:17,-0.000552,145.03798,0.1099
1849,144.91,144.9885,144.88,144.96,41676,12/7/2021 11:18,0.000621,144.99796,0.1085
1850,144.96,145.01,144.8,144.82,78034,12/7/2021 11:19,-0.000966,144.96966,0.21
1851,144.811,144.811,144.57,144.615,100761,12/7/2021 11:20,-0.001416,144.96966,0.241
1852,144.6247,144.6671,144.57,144.6,51724,12/7/2021 11:21,-0.000104,144.95188,0.0971
1853,144.6254,144.73,144.58,144.6401,66396,12/7/2021 11:22,0.000277,144.8893,0.15
1854,144.655,144.655,144.27,144.3804,262636,12/7/2021 11:23,-0.001795,144.84132,0.385
1855,144.39,144.53,144.3777,144.435,65351,12/7/2021 11:24,0.000378,144.77462,0.1523
1856,144.42,144.49,144.28,144.359,78972,12/7/2021 11:25,-0.000526,144.67862,0.21
1857,144.33,144.5294,144.29,144.5063,89227,12/7/2021 11:26,0.001020,144.61442,0.2394
1858,144.495,144.59,144.4067,144.48,82219,12/7/2021 11:27,-0.000182,144.58688,0.1833
1859,144.46,144.49,144.31,144.4001,48676,12/7/2021 11:28,-0.000553,144.55888,0.18
1860,144.435,144.475,144.36,144.37,32618,12/7/2021 11:29,-0.000208,144.52588,0.115
1861,144.4,144.4,144.1,144.19,97401,12/7/2021 11:30,-0.001247,144.51488,0.3
1862,144.175,144.28,144.155,144.1772,59743,12/7/2021 11:31,-0.000089,144.49688,0.125
1863,144.205,144.38,144.1914,144.2799,68790,12/7/2021 11:32,0.000712,144.447,0.1886
1864,144.265,144.47,144.23,144.423,47862,12/7/2021 11:33,0.000992,144.405,0.24
1865,144.41,144.415,144.25,144.345,54083,12/7/2021 11:34,-0.000540,144.401,0.165
1866,144.35,144.3798,144.18,144.1801,31588,12/7/2021 11:35,-0.001142,144.389,0.1998
1867,144.18,144.19,143.9572,144.1167,126893,12/7/2021 11:36,-0.000440,144.38496,0.2328
1868,144.1,144.12,143.82,143.8443,98938,12/7/2021 11:37,-0.001890,144.36696,0.3
1869,143.82,144.1,143.81,144.0174,69711,12/7/2021 11:38,0.001203,144.31496,0.29
1870,143.99,144.05,143.949,144.02,32600,12/7/2021 11:39,0.000018,144.24096,0.101
1871,144.02,144.09,143.9448,143.965,62703,12/7/2021 11:40,-0.000382,144.16796,0.1452
1872,143.96,144.02,143.85,143.9592,73081,12/7/2021 11:41,-0.000040,144.11,0.17
1873,143.96,143.96,143.72,143.7984,93327,12/7/2021 11:42,-0.001117,144.076,0.24
1874,143.8,143.93,143.75,143.93,60359,12/7/2021 11:43,0.000915,144.044,0.18
1875,143.94,144.09,143.89,144.08,102289,12/7/2021 11:44,0.001042,144.01,0.2
1876,144.08,144.29,144.0525,144.245,132916,12/7/2021 11:45,0.001145,144.018,0.2375
1877,144.23,144.23,144.02,144.07,48389,12/7/2021 11:46,-0.001213,144.058,0.21
1878,144.07,144.25,144.07,144.249,41756,12/7/2021 11:47,0.001242,144.1,0.18
1879,144.225,144.25,144.12,144.24,66293,12/7/2021 11:48,-0.000062,144.158,0.13
1880,144.21,144.29,144.11,144.18,72749,12/7/2021 11:49,-0.000416,144.222,0.18
1881,144.1701,144.291,144.091,144.22,40732,12/7/2021 11:50,0.000277,144.262,0.2
1882,144.2399,144.32,144.19,144.32,55386,12/7/2021 11:51,0.000693,144.2622,0.13
1883,144.32,144.35,144.17,144.24,81623,12/7/2021 11:52,-0.000554,144.2802,0.18
1884,144.19,144.34,144.19,144.2646,47537,12/7/2021 11:53,0.000171,144.3002,0.15
1885,144.27,144.37,144.22,144.35,60344,12/7/2021 11:54,0.000592,144.3182,0.15
1886,144.34,144.3433,144.1601,144.22,76917,12/7/2021 11:55,-0.000901,144.3342,0.1832
1887,144.2,144.3191,144.19,144.2985,39202,12/7/2021 11:56,0.000544,144.34466,0.1291
1888,144.3,144.49,144.24,144.475,104325,12/7/2021 11:57,0.001223,144.34448,0.25
1889,144.475,144.48,144.19,144.2051,73565,12/7/2021 11:58,-0.001868,144.37248,0.29
1890,144.2,144.21,144.01,144.11,68418,12/7/2021 11:59,-0.000659,144.40048,0.2
1891,144.09,144.1999,144.07,144.11,75483,12/7/2021 12:00,0.000000,144.36848,0.1299
1892,144.1,144.28,144.05,144.09,56142,12/7/2021 12:01,-0.000139,144.3398,0.23
1893,144.0997,144.27,144.09,144.2141,43200,12/7/2021 12:02,0.000861,144.33198,0.18
1894,144.225,144.36,144.13,144.298,75904,12/7/2021 12:03,0.000582,144.28798,0.23
1895,144.3099,144.3899,144.25,144.305,47167,12/7/2021 12:04,0.000049,144.26398,0.1399
1896,144.3105,144.38,144.25,144.335,42056,12/7/2021 12:05,0.000208,144.29996,0.13
1897,144.35,144.4,144.26,144.2701,50692,12/7/2021 12:06,-0.000450,144.33598,0.14
1898,144.26,144.26,144.14,144.15,46241,12/7/2021 12:07,-0.000832,144.35998,0.12
1899,144.13,144.24,143.95,143.995,97745,12/7/2021 12:08,-0.001075,144.35798,0.29
1900,144.01,144.04,143.91,143.96,65454,12/7/2021 12:09,-0.000243,144.33398,0.13
1901,143.96,144.0684,143.95,143.98,43992,12/7/2021 12:10,0.000139,144.264,0.1184
1902,143.97,144.1,143.72,143.86,110068,12/7/2021 12:11,-0.000833,144.20168,0.38
1903,143.865,143.91,143.76,143.885,83918,12/7/2021 12:12,0.000174,144.14168,0.15
1904,143.8993,143.93,143.58,143.7165,84798,12/7/2021 12:13,-0.001171,144.07168,0.35
1905,143.7,143.8399,143.59,143.6451,102123,12/7/2021 12:14,-0.000497,144.00968,0.2499
1906,143.65,144,143.6301,143.99,87786,12/7/2021 12:15,0.002401,143.96966,0.3699
1907,143.9752,144.13,143.93,144.08,103871,12/7/2021 12:16,0.000625,143.95598,0.2
1908,144.1,144.18,144.0222,144.13,63175,12/7/2021 12:17,0.000347,143.96198,0.1578
1909,144.12,144.1799,144.06,144.1,63931,12/7/2021 12:18,-0.000208,144.01598,0.1199
1910,144.09,144.1583,144.07,144.0953,30809,12/7/2021 12:19,-0.000033,144.06596,0.0883
1911,144.1,144.13,144.0004,144.055,64016,12/7/2021 12:20,-0.000280,144.12964,0.1296
1912,144.05,144.33,144.05,144.29,118568,12/7/2021 12:21,0.001631,144.15564,0.28
1913,144.28,144.61,144.28,144.47,146899,12/7/2021 12:22,0.001247,144.19564,0.33
1914,144.49,144.56,144.4001,144.5329,78262,12/7/2021 12:23,0.000435,144.28164,0.1599
1915,144.55,144.58,144.27,144.3,93111,12/7/2021 12:24,-0.001611,144.35766,0.31
1916,144.31,144.344,144.11,144.2,117508,12/7/2021 12:25,-0.000693,144.442,0.234
1917,144.24,144.2847,144.13,144.21,58040,12/7/2021 12:26,0.000069,144.4848,0.1547
1918,144.215,144.4,144.21,144.3101,83027,12/7/2021 12:27,0.000694,144.47574,0.19
1919,144.32,144.3994,144.22,144.23,71076,12/7/2021 12:28,-0.000555,144.43374,0.1794
1920,144.23,144.295,144.15,144.18,71165,12/7/2021 12:29,-0.000347,144.40162,0.145
1921,144.185,144.74,144.11,144.62,155563,12/7/2021 12:30,0.003052,144.34462,0.63
1922,144.6399,144.64,144.52,144.57,82619,12/7/2021 12:31,-0.000346,144.42382,0.12
1923,144.56,144.613,144.4236,144.55,92185,12/7/2021 12:32,-0.000138,144.49488,0.1894
1924,144.55,144.55,144.3312,144.47,63020,12/7/2021 12:33,-0.000553,144.53748,0.2188
1925,144.49,144.5,144.3598,144.41,39828,12/7/2021 12:34,-0.000415,144.5676,0.1402
1926,144.43,144.46,144.36,144.4429,65234,12/7/2021 12:35,0.000228,144.6086,0.1
1927,144.44,144.5,144.3501,144.4732,78421,12/7/2021 12:36,0.000210,144.5526,0.1499
1928,144.48,144.59,144.45,144.5491,89812,12/7/2021 12:37,0.000525,144.5246,0.14
1929,144.55,144.7,144.54,144.63,82674,12/7/2021 12:38,0.000560,144.52,0.16
1930,144.63,144.75,144.63,144.73,76260,12/7/2021 12:39,0.000691,144.55,0.12
1931,144.7235,144.77,144.52,144.6499,106137,12/7/2021 12:40,-0.000553,144.6,0.25
1932,144.62,144.8619,144.57,144.79,144716,12/7/2021 12:41,0.000969,144.662,0.2919
1933,144.77,144.98,144.74,144.95,148041,12/7/2021 12:42,0.001105,144.73438,0.24
1934,144.932,144.98,144.81,144.965,92734,12/7/2021 12:43,0.000103,144.81238,0.17
1935,144.96,144.97,144.8,144.88,72821,12/7/2021 12:44,-0.000586,144.86838,0.17
1936,144.8706,144.88,144.63,144.735,92024,12/7/2021 12:45,-0.001001,144.91238,0.25
1937,144.735,144.79,144.59,144.61,60470,12/7/2021 12:46,-0.000864,144.93438,0.2
1938,144.61,144.63,144.2601,144.3024,125212,12/7/2021 12:47,-0.002127,144.92,0.3699
1939,144.29,144.32,144.2074,144.31,74945,12/7/2021 12:48,0.000053,144.85,0.1126
1940,144.31,144.42,144.29,144.38,79852,12/7/2021 12:49,0.000485,144.718,0.13
1941,144.34,144.43,144.06,144.075,112168,12/7/2021 12:50,-0.002112,144.608,0.37
1942,144.075,144.222,144.075,144.089,104572,12/7/2021 12:51,0.000097,144.518,0.147
1943,144.11,144.12,143.9197,143.995,114467,12/7/2021 12:52,-0.000652,144.4044,0.2003
1944,144,144.3093,144,144.2699,207726,12/7/2021 12:53,0.001909,144.3024,0.3093
1945,144.26,144.48,144.1501,144.43,247773,12/7/2021 12:54,0.001110,144.30026,0.3299
1946,144.4,144.6,144.29,144.46,167119,12/7/2021 12:55,0.000208,144.31226,0.31
1947,144.46,144.55,144.42,144.43,132724,12/7/2021 12:56,-0.000208,144.34626,0.13
1948,144.42,144.54,144.4,144.435,134060,12/7/2021 12:57,0.000035,144.41186,0.14
1949,144.42,144.5999,144.351,144.52,117255,12/7/2021 12:58,0.000589,144.49586,0.2489
1950,144.52,144.95,144.52,144.88,418250,12/7/2021 12:59,0.002491,144.55398,0.43
1951,145.04,145.1999,144.25,144.2975,600501,12/8/2021 6:30,-0.004021,144.64798,0.9499
1952,144.26,144.27,143.3483,143.65,295633,12/8/2021 6:31,-0.004487,144.76796,0.9217
1953,143.6,143.63,143.1,143.1741,191908,12/8/2021 6:32,-0.003313,144.71196,0.53
1954,143.2195,143.8,142.7,143.705,285061,12/8/2021 6:33,0.003708,144.52996,1.1
1955,143.68,144.8,143.6,144.6701,316606,12/8/2021 6:34,0.006716,144.36998,1.2
1956,144.74,145.69,144.65,145.4276,449063,12/8/2021 6:35,0.005236,144.33998,1.04
1957,145.42,146.09,145.3701,145.8301,345500,12/8/2021 6:36,0.002768,144.438,0.7199
1958,145.88,145.9,145.27,145.36,247202,12/8/2021 6:37,-0.003224,144.802,0.63
1959,145.325,145.36,144.52,144.8326,272159,12/8/2021 6:38,-0.003628,145.256,0.84
1960,144.79,145.65,144.79,144.91,264571,12/8/2021 6:39,0.000534,145.568,0.86
1961,144.9,146.32,144.9,146.296,283953,12/8/2021 6:40,0.009565,145.738,1.42
1962,146.305,146.6,145.99,146.53,323762,12/8/2021 6:41,0.001599,145.864,0.61
1963,146.525,146.84,146.32,146.6407,295841,12/8/2021 6:42,0.000755,145.966,0.52
1964,146.6423,146.6923,146.1201,146.23,219697,12/8/2021 6:43,-0.002801,146.154,0.5722
1965,146.2099,146.96,146.01,146.81,272280,12/8/2021 6:44,0.003966,146.42046,0.95
1966,146.775,147.04,146.5,146.53,254978,12/8/2021 6:45,-0.001907,146.68246,0.54
1967,146.545,146.615,146.19,146.3058,239268,12/8/2021 6:46,-0.001530,146.82646,0.425
1968,146.3,146.568,145.9301,146.4998,198606,12/8/2021 6:47,0.001326,146.82946,0.6379
1969,146.49,146.82,146.43,146.63,186289,12/8/2021 6:48,0.000889,146.77506,0.39
1970,146.64,146.66,146.27,146.35,139006,12/8/2021 6:49,-0.001910,146.8006,0.39
1971,146.3,146.36,146.04,146.13,156775,12/8/2021 6:50,-0.001503,146.7406,0.32
1972,146.18,146.4,146.1,146.23,182711,12/8/2021 6:51,0.000684,146.6046,0.3
1973,146.25,146.42,146.02,146.135,226898,12/8/2021 6:52,-0.000650,146.5616,0.4
1974,146.09,146.24,145.445,145.445,216617,12/8/2021 6:53,-0.004722,146.532,0.795
1975,145.445,145.5899,145.02,145.15,209477,12/8/2021 6:54,-0.002028,146.416,0.5699
1976,145.16,145.2999,144.12,144.2099,276764,12/8/2021 6:55,-0.006477,146.20198,1.1799
1977,144.2,144.47,144.11,144.425,170602,12/8/2021 6:56,0.001492,145.98996,0.36
1978,144.41,144.49,143.79,143.8708,259261,12/8/2021 6:57,-0.003837,145.60396,0.7
1979,143.83,144.27,143.83,144.19,139064,12/8/2021 6:58,0.002219,145.21796,0.44
1980,144.155,144.19,143.66,143.92,167414,12/8/2021 6:59,-0.001873,144.82396,0.53
1981,143.97,144.44,143.87,144,223537,12/8/2021 7:00,0.000556,144.54398,0.57
1982,143.975,144.18,143.17,143.23,315154,12/8/2021 7:01,-0.005347,144.372,1.01
1983,143.25,143.68,143.17,143.647,136497,12/8/2021 7:02,0.002911,144.314,0.51
1984,143.66,143.7456,143.33,143.5,109855,12/8/2021 7:03,-0.001023,144.152,0.4156
1985,143.4879,143.6299,143.41,143.5432,197831,12/8/2021 7:04,0.000301,144.04712,0.2199
1986,143.5,143.9099,143.32,143.9,195992,12/8/2021 7:05,0.002486,143.9351,0.5899
1987,143.92,144.28,143.88,144.13,237056,12/8/2021 7:06,0.001598,143.82908,0.4
1988,144.12,144.1485,143.74,143.74,132974,12/8/2021 7:07,-0.002706,143.84908,0.4085
1989,143.78,143.79,143.25,143.33,167206,12/8/2021 7:08,-0.002852,143.94278,0.54
1990,143.379,143.56,143.13,143.43,123152,12/8/2021 7:09,0.000698,143.95166,0.43
1991,143.41,143.8288,143.4069,143.59,240631,12/8/2021 7:10,0.001116,143.93768,0.4219
1992,143.61,143.63,143.23,143.41,99750,12/8/2021 7:11,-0.001254,143.92146,0.4
1993,143.42,143.57,143.35,143.5301,65699,12/8/2021 7:12,0.000837,143.79146,0.22
1994,143.5381,144.25,143.51,144.2,134787,12/8/2021 7:13,0.004667,143.67576,0.74
1995,144.175,144.29,144.06,144.13,116710,12/8/2021 7:14,-0.000485,143.76776,0.23
1996,144.12,144.47,143.98,143.98,173799,12/8/2021 7:15,-0.001041,143.91376,0.49
1997,144.05,144.38,143.6001,143.6628,129349,12/8/2021 7:16,-0.002203,144.042,0.7799
1998,143.6,143.9,143.51,143.8,109785,12/8/2021 7:17,0.000955,144.192,0.39
1999,143.8,144.05,143.77,143.94,66850,12/8/2021 7:18,0.000974,144.258,0.28
2000,143.94,144.16,143.8201,143.9115,101066,12/8/2021 7:19,-0.000198,144.218,0.3399
2001,143.97,144.55,143.96,144.48,137510,12/8/2021 7:20,0.003950,144.192,0.59
2002,144.44,144.68,144.31,144.4799,138263,12/8/2021 7:21,-0.000001,144.208,0.37
2003,144.49,144.65,144.24,144.46,106980,12/8/2021 7:22,-0.000138,144.268,0.41
2004,144.43,144.7499,144.31,144.58,75071,12/8/2021 7:23,0.000831,144.418,0.4399
2005,144.58,144.84,144.56,144.64,105576,12/8/2021 7:24,0.000415,144.55798,0.28
2006,144.6502,144.8624,144.54,144.6,115078,12/8/2021 7:25,-0.000277,144.69398,0.3224
2007,144.66,144.776,144.5601,144.67,75150,12/8/2021 7:26,0.000484,144.75646,0.2159
2008,144.66,144.72,144.4,144.69,109901,12/8/2021 7:27,0.000138,144.77566,0.32
2009,144.6714,144.6996,144.47,144.52,82112,12/8/2021 7:28,-0.001175,144.78966,0.2296
2010,144.49,144.6,144.085,144.085,93717,12/8/2021 7:29,-0.003010,144.7796,0.515
2011,144.195,144.41,144.14,144.41,104253,12/8/2021 7:30,0.002256,144.7316,0.27
2012,144.43,144.5,144.31,144.38,68920,12/8/2021 7:31,-0.000208,144.64112,0.19
2013,144.4366,144.4366,143.99,144.2699,107970,12/8/2021 7:32,-0.000763,144.58592,0.4466
2014,144.18,144.5,144.145,144.4294,58602,12/8/2021 7:33,0.001106,144.52924,0.355
2015,144.4,144.53,144.3,144.425,47012,12/8/2021 7:34,-0.000030,144.48932,0.23
2016,144.41,144.46,144.22,144.35,41551,12/8/2021 7:35,-0.000519,144.47532,0.24
2017,144.33,144.36,144,144.34,74774,12/8/2021 7:36,-0.000069,144.48532,0.36
2018,144.3401,144.57,144.3,144.475,76104,12/8/2021 7:37,0.000935,144.45732,0.27
2019,144.4801,144.89,144.47,144.695,103989,12/8/2021 7:38,0.001523,144.484,0.42
2020,144.78,144.8,144.618,144.74,54131,12/8/2021 7:39,0.000311,144.562,0.182
2021,144.77,144.93,144.47,144.82,103943,12/8/2021 7:40,0.000553,144.616,0.46
2022,144.85,145.14,144.61,145.0201,126387,12/8/2021 7:41,0.001382,144.71,0.53
2023,145.05,145.0899,144.72,144.834,82750,12/8/2021 7:42,-0.001283,144.866,0.3699
2024,144.87,144.87,144.6,144.7,83258,12/8/2021 7:43,-0.000925,144.96998,0.27
2025,144.72,144.85,144.621,144.645,43889,12/8/2021 7:44,-0.000380,144.96598,0.229
2026,144.6502,144.85,144.62,144.68,54047,12/8/2021 7:45,0.000242,144.97598,0.23
2027,144.7,144.82,144.31,144.3537,89292,12/8/2021 7:46,-0.002255,144.95998,0.51
2028,144.43,144.48,144.025,144.025,119903,12/8/2021 7:47,-0.002277,144.89598,0.455
2029,144.0424,144.24,144,144.1599,92390,12/8/2021 7:48,0.000937,144.774,0.24
2030,144.1596,144.33,144.1284,144.21,72392,12/8/2021 7:49,0.000348,144.648,0.2016
2031,144.22,144.319,144.12,144.319,50031,12/8/2021 7:50,0.000756,144.544,0.199
2032,144.33,144.3799,144.24,144.3345,52899,12/8/2021 7:51,0.000107,144.4378,0.1399
2033,144.34,144.635,144.3,144.61,75881,12/8/2021 7:52,0.001909,144.34978,0.335
2034,144.57,144.7061,144.56,144.685,79826,12/8/2021 7:53,0.000519,144.38078,0.1461
2035,144.7,144.81,144.55,144.61,56961,12/8/2021 7:54,-0.000518,144.474,0.26
2036,144.605,144.75,144.58,144.6694,58819,12/8/2021 7:55,0.000411,144.57,0.17
2037,144.64,144.68,144.43,144.53,112810,12/8/2021 7:56,-0.000964,144.6562,0.25
2038,144.5001,144.67,144.5001,144.565,43710,12/8/2021 7:57,0.000242,144.71622,0.1699
2039,144.58,144.63,144.46,144.63,64521,12/8/2021 7:58,0.000450,144.72322,0.17
2040,144.63,144.654,144.39,144.47,50739,12/8/2021 7:59,-0.001106,144.708,0.264
2041,144.465,144.47,144.11,144.21,88152,12/8/2021 8:00,-0.001800,144.6768,0.36
2042,144.19,144.25,144.07,144.1422,55769,12/8/2021 8:01,-0.000470,144.6208,0.18
2043,144.11,144.2,144,144.14,69180,12/8/2021 8:02,-0.000015,144.5348,0.2
2044,144.181,144.24,144.05,144.15,52422,12/8/2021 8:03,0.000069,144.4408,0.19
2045,144.12,144.17,144.01,144.12,50076,12/8/2021 8:04,-0.000208,144.3628,0.16
2046,144.1241,144.17,144.09,144.1599,54343,12/8/2021 8:05,0.000277,144.266,0.08
2047,144.1599,144.17,143.84,143.9301,86124,12/8/2021 8:06,-0.001594,144.206,0.33
2048,143.9652,144.1096,143.9,144.0496,62313,12/8/2021 8:07,0.000830,144.19,0.2096
2049,144.04,144.17,143.97,144.1,51154,12/8/2021 8:08,0.000350,144.17192,0.2
2050,144.105,144.2399,144.0303,144.17,65316,12/8/2021 8:09,0.000486,144.15792,0.2096
2051,144.14,144.33,144.14,144.2594,54785,12/8/2021 8:10,0.000620,144.1719,0.19
2052,144.2301,144.3,144.2,144.25,32411,12/8/2021 8:11,-0.000065,144.2039,0.1
2053,144.24,144.63,144.2295,144.6284,93676,12/8/2021 8:12,0.002623,144.2299,0.4005
2054,144.6,144.69,144.52,144.6305,74135,12/8/2021 8:13,0.000015,144.33398,0.17
2055,144.645,144.88,144.6001,144.8553,98934,12/8/2021 8:14,0.001554,144.43798,0.2799
2056,144.84,144.92,144.71,144.781,90798,12/8/2021 8:15,-0.000513,144.566,0.21
2057,144.8,144.89,144.77,144.88,70462,12/8/2021 8:16,0.000684,144.684,0.12
2058,144.9,145.23,144.829,145.1606,113713,12/8/2021 8:17,0.001937,144.802,0.401
2059,145.1894,145.44,145.14,145.32,152892,12/8/2021 8:18,0.001098,144.922,0.3
2060,145.33,145.4599,145.25,145.285,111164,12/8/2021 8:19,-0.000241,145.072,0.2099
2061,145.28,145.36,145.14,145.2,78022,12/8/2021 8:20,-0.000585,145.18798,0.22
2062,145.22,145.2399,145.03,145.16,74030,12/8/2021 8:21,-0.000275,145.27598,0.2099
2063,145.17,145.21,145.0705,145.2,49752,12/8/2021 8:22,0.000276,145.34596,0.1395
2064,145.16,145.5325,145.1,145.4618,118483,12/8/2021 8:23,0.001803,145.34196,0.4325
2065,145.4401,145.53,145.36,145.4101,98946,12/8/2021 8:24,-0.000355,145.36046,0.17
2066,145.4399,145.5,145.311,145.3617,67894,12/8/2021 8:25,-0.000333,145.37448,0.189
2067,145.37,145.5,145.325,145.44,53752,12/8/2021 8:26,0.000539,145.40248,0.175
2068,145.48,145.59,145.41,145.515,68107,12/8/2021 8:27,0.000516,145.4545,0.18
2069,145.51,145.55,145.41,145.51,42635,12/8/2021 8:28,-0.000034,145.5305,0.14
2070,145.54,145.59,145.43,145.5234,51066,12/8/2021 8:29,0.000092,145.534,0.16
2071,145.52,145.69,145.3801,145.6699,84415,12/8/2021 8:30,0.001007,145.546,0.3099
2072,145.69,145.88,145.47,145.5199,132619,12/8/2021 8:31,-0.001030,145.584,0.41
2073,145.51,145.5803,145.2903,145.32,75767,12/8/2021 8:32,-0.001374,145.66,0.29
2074,145.28,145.32,145.17,145.2715,62686,12/8/2021 8:33,-0.000334,145.65806,0.15
2075,145.26,145.48,145.18,145.43,77398,12/8/2021 8:34,0.001091,145.61206,0.3
2076,145.44,145.4699,145.23,145.36,36682,12/8/2021 8:35,-0.000481,145.59006,0.2399
2077,145.4,145.4,145.1,145.18,73763,12/8/2021 8:36,-0.001238,145.54604,0.3
2078,145.15,145.27,145.11,145.22,42700,12/8/2021 8:37,0.000276,145.45004,0.16
2079,145.225,145.29,145.14,145.27,37750,12/8/2021 8:38,0.000344,145.38798,0.15
2080,145.23,145.25,145.13,145.145,21546,12/8/2021 8:39,-0.000860,145.38198,0.12
2081,145.16,145.22,145.1,145.17,47741,12/8/2021 8:40,0.000172,145.33598,0.12
2082,145.2,145.3,145.132,145.155,61675,12/8/2021 8:41,-0.000103,145.286,0.168
2083,145.155,145.16,144.75,144.7674,121554,12/8/2021 8:42,-0.002670,145.266,0.41
2084,144.7674,144.9699,144.74,144.9,92066,12/8/2021 8:43,0.000916,145.244,0.2299
2085,144.8874,145.02,144.8501,144.92,58052,12/8/2021 8:44,0.000138,145.17998,0.1699
2086,144.92,145.09,144.87,145.0182,89459,12/8/2021 8:45,0.000678,145.13398,0.22
2087,144.992,145.07,144.81,144.88,57501,12/8/2021 8:46,-0.000953,145.10798,0.26
2088,144.8819,144.97,144.8001,144.89,46130,12/8/2021 8:47,0.000069,145.06198,0.1699
2089,144.88,145.12,144.86,145.095,61051,12/8/2021 8:48,0.001415,145.02398,0.26
2090,145.1195,145.3099,145.085,145.21,126969,12/8/2021 8:49,0.000793,145.054,0.2249
2091,145.215,145.5896,145.15,145.5896,123268,12/8/2021 8:50,0.002614,145.11198,0.4396
2092,145.57,145.64,145.48,145.543,90681,12/8/2021 8:51,-0.000320,145.2119,0.16
2093,145.55,145.65,145.34,145.455,118967,12/8/2021 8:52,-0.000605,145.3259,0.31
2094,145.44,145.51,145.2717,145.35,80979,12/8/2021 8:53,-0.000722,145.4619,0.2383
2095,145.36,145.44,145.27,145.345,54949,12/8/2021 8:54,-0.000034,145.5399,0.17
2096,145.32,145.44,145.24,145.3887,90583,12/8/2021 8:55,0.000301,145.56592,0.2
2097,145.4596,145.4796,145.27,145.37,72547,12/8/2021 8:56,-0.000129,145.536,0.2096
2098,145.38,145.4,145.2501,145.345,50378,12/8/2021 8:57,-0.000172,145.50392,0.1499
2099,145.3481,145.37,145.21,145.3352,54460,12/8/2021 8:58,-0.000067,145.45392,0.16
2100,145.32,145.39,145.14,145.2,84323,12/8/2021 8:59,-0.000930,145.42592,0.25
2101,145.17,145.1906,145.05,145.09,85219,12/8/2021 9:00,-0.000758,145.41592,0.1406
2102,145.0753,145.27,145.05,145.1102,93519,12/8/2021 9:01,0.000139,145.36604,0.22
2103,145.09,145.09,144.872,144.9194,73470,12/8/2021 9:02,-0.001315,145.32412,0.218
2104,144.9196,145.05,144.84,145,52090,12/8/2021 9:03,0.000556,145.26212,0.21
2105,145.0183,145.2099,144.99,145.16,54422,12/8/2021 9:04,0.001103,145.19812,0.2199
2106,145.14,145.2299,145.0801,145.13,61461,12/8/2021 9:05,-0.000207,145.1621,0.1498
2107,145.14,145.23,145.09,145.185,24271,12/8/2021 9:06,0.000379,145.16996,0.14
2108,145.1802,145.38,145.1802,145.24,78863,12/8/2021 9:07,0.000379,145.16196,0.1998
2109,145.2499,145.28,145.145,145.16,42583,12/8/2021 9:08,-0.000551,145.21996,0.135
2110,145.16,145.17,144.88,144.88,69163,12/8/2021 9:09,-0.001929,145.26596,0.29
2111,144.88,144.94,144.73,144.76,56721,12/8/2021 9:10,-0.000828,145.25798,0.21
